5.59799999999996,3,1,0.649122834,482.053009
5.69800000000032,3,1,0.873684227,488.599304
5.79799999999886,3,1,0.95087719,500.35907
5.89799999999923,3,1,0.982456148,515.96051
5.99799999999959,3,1,0.992982447,529.149536
6.09799999999996,3,1,0.996491253,541.280334
6.19800000000032,3,1,1,554.444641
6.29799999999886,3,1,1,569.787903
6.39799999999923,3,1,1,584.405212
6.49799999999959,3,1,1,598.928162
6.59799999999996,3,1,1,611.608887
6.69800000000032,3,1,1,623.668152
6.79799999999886,3,1,1,641.917542
6.89799999999923,3,1,1,655.634155
6.99800399999913,3,1,1,669.560181
7.09800399999949,3,1,1,684.200195
7.19800399999986,3,1,1,693.854919
7.29800400000022,3,1,1,704.118164
7.39800400000058,3,1,1,716.543518
7.49800800000048,3,1,1,729.365601
7.59800399999949,3,1,1,741.436707
7.69800799999939,3,1,1,758.176941
7.79800799999975,3,1,1,763.76947
7.89800800000012,3,1,1,774.554749
7.99800800000048,3,1,1,790.330078
8.09800799999903,3,1,1,800.970581
8.19800799999939,3,1,1,813.579285
8.29801199999929,3,1,1,826.461426
8.39801199999965,3,1,1,831.020996
8.49800800000048,3,1,1,841.927917
8.59801200000038,3,1,1,853.654053
8.69801199999893,3,1,1,866.940796
8.79801199999929,3,1,1,875.627747
8.89801199999965,3,1,1,886.840881
8.99801200000002,3,1,1,897.720032
9.09801200000038,3,1,1,902.208679
9.19801199999893,3,1,1,909.726135
9.29801199999929,3,1,1,920.406128
9.39801599999919,3,1,1,930.213562
9.49801599999955,3,1,1,942.119568
9.59801599999992,3,1,1,950.374268
9.69801600000028,3,1,1,956.957825
9.79801599999882,3,1,1,963.609558
9.89801599999919,3,1,1,977.711609
9.99801599999955,3,1,1,985.118347
10.0980159999999,3,1,1,995.232361
10.1980160000003,3,1,1,1004.04718
10.2980200000002,3,1,1,1011.17346
10.3980159999992,3,1,1,1019.10236
10.4980159999996,3,1,1,1028.73999
10.5980159999999,3,1,1,1037.65002
10.6980199999998,3,1,1,1047.56567
10.7980200000002,3,1,1,1057.479
10.8980200000005,3,1,1,1065.54553
10.9980199999991,3,1,1,1072.95337
11.0980199999995,3,1,1,1079.32422
11.1980199999998,3,1,1,1086.59778
11.2980200000002,3,1,1,1095.08655
11.3980200000005,3,1,1,1101.08362
11.4980240000004,3,1,1,1107.82056
11.598023999999,3,1,1,1114.21021
11.6980239999994,3,1,1,1120.55066
11.7980239999997,3,1,1,1126.83081
11.8980240000001,3,1,1,1136.46899
11.9980240000004,3,1,1,1141.39978
12.098023999999,3,1,1,1147.41394
12.1980279999989,3,1,1,1154.94482
12.2980279999992,3,1,1,1159.54272
12.3980279999996,3,1,1,1162.91113
12.498028,3,1,1,1171.11255
12.5980280000003,3,1,1,1177.82397
12.6980279999989,3,1,1,1181.68494
12.7980279999992,3,1,1,1188.7467
12.8980279999996,3,1,1,1193.32483
12.9980319999995,3,1,1,1198.29883
13.0980280000003,3,1,1,1206.18335
13.1980279999989,3,1,1,1208.18005
13.2980319999988,3,1,1,1211.18738
13.3980319999991,3,1,1,1216.18506
13.4980319999995,3,1,1,1222.73315
13.5980319999999,3,1,1,1226.38562
13.6980320000002,3,1,1,1232.52112
13.7980319999988,3,1,1,1236.09607
13.8980319999991,3,1,1,1240.73645
13.9980319999995,3,1,1,1248.0564
14.0980359999994,3,1,1,1252.08557
14.1980320000002,3,1,1,1252.2605
14.2980360000001,3,1,1,1261.87073
14.3980360000005,3,1,1,1262.85266
14.498035999999,3,1,1,1264.94617
14.5980359999994,3,1,1,1269.31128
14.6980399999993,3,1,1,1273.10217
14.7980360000001,3,1,1,1275.13464
14.8980439999996,3,1,1,1282.12134
14.9980400000004,3,1,1,1281.67395
15.0980399999989,3,1,1,1283.77307
15.1980399999993,3,1,1,1289.80847
15.2980399999997,3,1,1,1290.45154
15.39804,3,1,1,1295.27307
15.4980400000004,3,1,1,1302.20898
15.5980399999989,3,1,1,1298.98889
15.6980399999993,3,1,1,1302.10767
15.7980439999992,3,1,1,1303.93494
15.8980439999996,3,1,1,1308.63977
15.9980439999999,3,1,1,1309.94141
16.0980440000003,3,1,1,1315.80249
16.1980439999988,3,1,1,1314.52612
16.2980439999992,3,1,1,1317.24841
16.3980439999996,3,1,1,1319.96655
16.4980439999999,3,1,1,1318.82776
16.5980440000003,3,1,1,1323.14587
16.6980439999988,3,1,1,1327.74854
16.7980439999992,3,1,1,1327.84888
16.8980479999991,3,1,1,1330.62073
16.9980479999995,3,1,1,1330.22192
17.0980479999998,3,1,1,1329.07104
17.1980480000002,3,1,1,1333.02222
17.2980480000006,3,1,1,1336.09741
17.3980479999991,3,1,1,1332.23962
17.498051999999,3,1,1,1333.51611
17.5980519999994,3,1,1,1336.55957
17.6980519999997,3,1,1,1335.56934
17.7980520000001,3,1,1,1336.69983
17.8980520000005,3,1,1,1339.87817
17.998051999999,3,1,1,1338.16626
18.0980519999994,3,1,1,1340.08423
18.1980559999993,3,1,1,1339.48706
18.1994799999993,12,1,1,1340.94385
18.1996239999989,3,1,-0,1340.94385
