0,165.39
10,164.13
20,162.88
30,161.63
40,160.38
50,159.14
60,157.89
70,156.64
80,155.4
90,154.16
100,152.92
110,151.67
120,150.43
130,149.19
140,147.95
150,146.71
160,145.47
170,144.23
180,142.99
190,141.75
200,140.51
210,139.27
220,138.02
230,136.78
240,135.54
250,134.29
260,133.04
270,131.8
280,130.55
290,129.29
300,128.04
310,126.79
320,125.53
330,124.27
340,123
350,121.74
360,120.47
370,119.2
380,117.92
390,116.64
400,115.36
410,114.07
420,112.78
430,111.48
440,110.18
450,108.88
460,107.56
470,106.25
480,104.92
490,103.59
500,102.26
510,100.91
520,99.56
530,98.2
540,96.832
550,95.455
560,94.069
570,92.673
580,91.267
590,89.849
600,88.42
610,86.979
620,85.524
630,84.055
640,82.572
650,81.074
660,79.558
670,78.025
680,76.473
690,74.901
700,73.307
710,71.69
720,70.049
730,68.38
740,66.682
750,64.954
760,63.191
770,61.391
780,59.55
790,57.665
800,55.731
810,53.742
820,51.692
830,49.572
840,47.375
850,45.088
860,42.696
870,40.18
880,37.516
890,34.67
900,31.591
910,28.205
920,24.38
930,19.869
940,14.022
950,0
