0,156.73
10,155.66
20,154.58
30,153.51
40,152.43
50,151.35
60,150.27
70,149.19
80,148.11
90,147.03
100,145.94
110,144.86
120,143.77
130,142.68
140,141.59
150,140.5
160,139.4
170,138.31
180,137.21
190,136.1
200,135
210,133.89
220,132.78
230,131.67
240,130.56
250,129.44
260,128.32
270,127.19
280,126.07
290,124.93
300,123.8
310,122.66
320,121.52
330,120.37
340,119.22
350,118.06
360,116.9
370,115.74
380,114.57
390,113.39
400,112.21
410,111.02
420,109.83
430,108.63
440,107.42
450,106.21
460,104.99
470,103.76
480,102.53
490,101.29
500,100.03
510,98.774
520,97.505
530,96.227
540,94.939
550,93.64
560,92.33
570,91.009
580,89.676
590,88.331
600,86.972
610,85.6
620,84.212
630,82.81
640,81.391
650,79.955
660,78.501
670,77.028
680,75.534
690,74.019
700,72.48
710,70.917
720,69.327
730,67.709
740,66.061
750,64.379
760,62.662
770,60.907
780,59.109
790,57.265
800,55.37
810,53.419
820,51.404
830,49.32
840,47.155
850,44.898
860,42.535
870,40.047
880,37.408
890,34.585
900,31.527
910,28.159
920,24.351
930,19.853
940,14.017
950,0
