ABK
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00820389944824413
0.015535526142786
0.0338053095036803
0.0452339511264534
0.0655255787770124
0.0750910609068734
0.0908060645753634
0.104131700563451
0.124582546359849
0.138939886222544
0.157703528739506
0.167027143757607
0.180349520320158
0.202536567564055
0.227463654886626
0.23879336147355
0.258356129223273
0.273145433990754
0.297088599421936
0.312448683171883
0.335201881931258
0.346509655786043
0.369320127464163
0.380698729599721
0.403532586735079
0.41431285115019
0.436949610034491
0.448044406100673
0.472140261579291
0.48439986989857
0.494726332728839
0.490336150692367
0.499851355097714
0.496008728837766
0.506102069509261
0.525800721204781
0.530127976030927
0.53258578358311
0.549106268082135
0.567158520988138
0.567001572072965
0.563658388755527
0.576828052351907
0.590512543573657
0.586967443662913
0.59772256964868
0.592838283848893
0.604924571824545
0.601416146488906
0.613694394717002
0.608899157057748
0.61888933374138
0.613944693230194
0.624606265964186
0.620061710807786
0.629900830563513
0.622495304341499
0.632400760112005
0.625266879802696
0.63576932678786
0.627008788095384
0.633761134524778
0.625016223033413
0.63236444880842
0.62634808812254
0.632684940881555
0.621007890100957
0.630200318557176
0.622098985852471
0.632023815389198
0.62241680397529
0.629042443781427
0.622653168074519
0.633254063700167
0.627918010098407
0.637033364274625
0.627639478408045
0.635581396396192
0.625333058337618
0.635797280513448
0.623976702700462
0.628019177271649
0.623013954648858
0.63538771350814
0.629136219848983
0.639447489047611
0.631327413003874
0.644986680252729
0.640734315378904
0.653862632605429
0.647311329084387
0.656901869857665
0.650800235619132
0.661471520475004
0.656064786354042
0.664492640016905
0.653597743390725
0.662442649871555
0.652834247101322
0.664324777513204
0.652917987786688
0.63672936077848
0.649968800623365
0.646418411744827
0.651587593714759
0.64431575668821
0.654121486981277
0.645743370676099
0.653469293317557
0.645083934848684
0.650206852324337
0.63581876298669
0.62662652669669
0.637539867043973
0.62806512793085
0.636226073672121
0.625715731306589
0.638690884310175
0.633916070685043
0.644479090644709
0.636235179346331
0.643788809677283
0.639668088702303
0.652843567419252
0.653302611516905
0.642755083219312
0.649624044800663
0.644870887762598
0.657440103447289
0.656423589966418
0.666534979041227
0.655870359864896
0.668092120275611
0.662001055974854
0.674169332855321
0.664675952062277
0.648604788117146
0.658374424506638
0.650886671359038
0.660665106286345
0.649868310159466
0.65457165954306
0.651098257336384
0.643738463762352
0.656604337808592
0.649748521080121
0.658561943484958
0.658726871402016
0.677315572020165
0.676615367397037
0.691423247899222
0.685508167430202
0.696745523778383
0.687620168258006
0.67501876255064
0.679017747941177
0.662882846860275
0.675057425911815
0.669991578354573
0.658983900839828
0.666960706025484
0.655339300497985
0.671694630078198
0.67063748450341
0.689080157290262
0.684572562874939
0.671500000859437
0.68186673234672
0.673543548893876
0.685879300799896
0.674341149396174
0.653963093686543
0.664231611340188
0.658116804632067
0.671133736650052
0.661948821436703
0.644157108771053
0.661540592440436
0.66374850873936
0.679182960060487
0.676876929620224
0.691426742124043
0.685618998710321
0.67134953324757
0.678780008688134
0.665035138653132
0.642670006908954
0.656665692010237
0.656026682427509
0.666863237470255
0.661251076429412
0.64813325375655
0.658947820382386
0.651115490316577
0.669542898194932
0.660149246474795
0.639390781571713
0.650464142851582
0.64550779214839
0.66290975484997
0.655974964967348
0.63853124500247
0.647031074083966
0.637482831550942
0.654294757773012
