0,182.3
10,180.59
20,178.9
30,177.21
40,175.54
50,173.88
60,172.22
70,170.57
80,168.94
90,167.31
100,165.68
110,164.07
120,162.46
130,160.86
140,159.26
150,157.68
160,156.09
170,154.52
180,152.94
190,151.38
200,149.82
210,148.26
220,146.71
230,145.16
240,143.62
250,142.08
260,140.54
270,139.01
280,137.48
290,135.95
300,134.42
310,132.9
320,131.38
330,129.86
340,128.34
350,126.82
360,125.31
370,123.79
380,122.28
390,120.76
400,119.25
410,117.73
420,116.21
430,114.7
440,113.18
450,111.66
460,110.13
470,108.61
480,107.08
490,105.55
500,104.01
510,102.47
520,100.93
530,99.377
540,97.822
550,96.26
560,94.692
570,93.116
580,91.532
590,89.94
600,88.338
610,86.726
620,85.102
630,83.466
640,81.818
650,80.155
660,78.477
670,76.782
680,75.069
690,73.336
700,71.582
710,69.805
720,68.002
730,66.172
740,64.311
750,62.417
760,60.486
770,58.513
780,56.495
790,54.426
800,52.299
810,50.108
820,47.841
830,45.489
840,43.036
850,40.463
860,37.747
870,34.851
880,31.728
890,28.302
900,24.443
910,19.904
920,14.035
930,0
