0,148.77
10,147.81
20,146.84
30,145.88
40,144.91
50,143.94
60,142.97
70,142
80,141.02
90,140.04
100,139.06
110,138.07
120,137.08
130,136.09
140,135.1
150,134.1
160,133.09
170,132.09
180,131.08
190,130.07
200,129.05
210,128.03
220,127
230,125.97
240,124.94
250,123.9
260,122.86
270,121.81
280,120.76
290,119.71
300,118.64
310,117.58
320,116.5
330,115.42
340,114.34
350,113.25
360,112.15
370,111.05
380,109.94
390,108.83
400,107.7
410,106.57
420,105.43
430,104.29
440,103.13
450,101.97
460,100.8
470,99.619
480,98.429
490,97.229
500,96.02
510,94.8
520,93.568
530,92.326
540,91.072
550,89.804
560,88.524
570,87.231
580,85.923
590,84.6
600,83.262
610,81.907
620,80.535
630,79.145
640,77.735
650,76.305
660,74.854
670,73.379
680,71.881
690,70.357
700,68.805
710,67.224
720,65.611
730,63.964
740,62.281
750,60.557
760,58.791
770,56.976
780,55.111
790,53.186
800,51.198
810,49.139
820,46.998
830,44.764
840,42.421
850,39.953
860,37.332
870,34.526
880,31.483
890,28.129
900,24.332
910,19.844
920,14.014
930,0
