magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,temperatureTimestamp,temp
8481747972,-0.0465000011,0.451499999,0.407999992,0,43.5
8481757060,-0.0480000004,0.450000018,0.409500003,0,43.5
8481768080,-0.0434999987,0.45449999,0.406500012,8481768060,43.625
8481777064,-0.0359999985,0.453000009,0.406500012,0,43.625
8481788024,-0.0390000008,0.451499999,0.403499991,0,43.625
8481797060,-0.0390000008,0.451499999,0.403499991,0,43.625
8481808020,-0.0419999994,0.448500007,0.409500003,0,43.625
8481817076,-0.0419999994,0.448500007,0.409500003,8481817056,43.375
8481827980,-0.0419999994,0.45449999,0.407999992,0,43.375
8481837068,-0.0419999994,0.45449999,0.407999992,0,43.375
8481848032,-0.0480000004,0.451499999,0.406500012,0,43.375
8481857064,-0.0434999987,0.453000009,0.406500012,0,43.375
8481868100,-0.0375000015,0.456,0.407999992,8481868080,43.625
8481877060,-0.0375000015,0.45449999,0.403499991,0,43.625
8481888028,-0.0390000008,0.451499999,0.4005,0,43.625
8481897060,-0.0434999987,0.448500007,0.405000001,0,43.625
8481908024,-0.0434999987,0.451499999,0.414000005,0,43.625
8481917072,-0.0419999994,0.451499999,0.411000013,8481917048,43.5
8481928828,-0.0434999987,0.450000018,0.406500012,0,43.5
8481937068,-0.0434999987,0.451499999,0.406500012,0,43.5
8481947976,-0.0405000001,0.450000018,0.405000001,0,43.5
8481957060,-0.0480000004,0.453000009,0.40200001,0,43.5
8481968084,-0.0480000004,0.45449999,0.403499991,8481968064,43.375
8481977068,-0.0359999985,0.453000009,0.403499991,0,43.375
8481988028,-0.0390000008,0.450000018,0.406500012,0,43.375
8481997064,-0.0465000011,0.451499999,0.407999992,0,43.375
8482008016,-0.0450000018,0.456,0.406500012,0,43.375
8482017072,-0.0390000008,0.456,0.406500012,8482017048,43.625
8482028028,-0.0419999994,0.45449999,0.409500003,0,43.625
8482037064,-0.0450000018,0.45449999,0.409500003,0,43.625
8482047968,-0.0434999987,0.456,0.411000013,0,43.625
8482057060,-0.0450000018,0.456,0.411000013,0,43.625
8482068096,-0.0450000018,0.448500007,0.406500012,8482068076,43.5
8482077064,-0.0434999987,0.450000018,0.406500012,0,43.5
8482088028,-0.0434999987,0.45449999,0.414000005,0,43.5
8482097060,-0.0375000015,0.450000018,0.412499994,0,43.5
8482108020,-0.0359999985,0.448500007,0.409500003,0,43.5
8482117072,-0.0359999985,0.45449999,0.412499994,8482117052,43.5
8482128828,-0.0390000008,0.450000018,0.412499994,0,43.5
8482137064,-0.0450000018,0.448500007,0.409500003,0,43.5
8482147972,-0.0450000018,0.45449999,0.409500003,0,43.5
8482157064,-0.0434999987,0.45449999,0.409500003,0,43.5
8482168088,-0.0405000001,0.445500016,0.407999992,8482168064,43.375
8482177060,-0.0434999987,0.448500007,0.407999992,0,43.375
8482188028,-0.050999999,0.45449999,0.407999992,0,43.375
8482197060,-0.0450000018,0.45449999,0.407999992,0,43.375
8482208020,-0.0419999994,0.460500002,0.409500003,0,43.375
8482217072,-0.0450000018,0.45449999,0.409500003,8482217048,43.375
8482228020,-0.0434999987,0.450000018,0.412499994,0,43.375
8482237072,-0.0450000018,0.451499999,0.412499994,0,43.375
8482248032,-0.0405000001,0.450000018,0.409500003,0,43.375
8482257064,-0.0375000015,0.45449999,0.407999992,0,43.375
8482268028,-0.0419999994,0.456,0.406500012,8482268008,43.5
8482277068,-0.0465000011,0.453000009,0.405000001,0,43.5
8482288032,-0.0405000001,0.451499999,0.406500012,0,43.5
8482297064,-0.0344999991,0.448500007,0.407999992,0,43.5
8482308020,-0.0419999994,0.448500007,0.406500012,0,43.5
8482317072,-0.0450000018,0.446999997,0.406500012,8482317052,43.375
8482328832,-0.0450000018,0.445500016,0.405000001,0,43.375
8482337068,-0.0450000018,0.445500016,0.405000001,0,43.375
8482348020,-0.0450000018,0.45449999,0.405000001,0,43.375
8482357064,-0.0450000018,0.45449999,0.405000001,0,43.375
8482368028,-0.0390000008,0.456,0.40200001,8482368008,43.375
8482377064,-0.0390000008,0.456,0.40200001,0,43.375
8482388024,-0.0405000001,0.45449999,0.40200001,0,43.375
8482397064,-0.0419999994,0.451499999,0.412499994,0,43.375
8482408020,-0.0419999994,0.456,0.409500003,0,43.375
8482417072,-0.0434999987,0.456,0.406500012,8482417052,43.5
8482428028,-0.0450000018,0.451499999,0.407999992,0,43.5
8482437068,-0.0450000018,0.450000018,0.406500012,0,43.5
8482448028,-0.0405000001,0.448500007,0.407999992,0,43.5
8482457064,-0.0405000001,0.446999997,0.409500003,0,43.5
8482468028,-0.0405000001,0.450000018,0.403499991,8482468008,43.5
8482477068,-0.0390000008,0.453000009,0.405000001,0,43.5
8482488036,-0.0465000011,0.446999997,0.411000013,0,43.5
8482497064,-0.050999999,0.448500007,0.411000013,0,43.5
8482508028,-0.0465000011,0.456,0.405000001,0,43.5
8482517080,-0.0434999987,0.456,0.403499991,8482517056,43.5
8482528832,-0.0419999994,0.451499999,0.411000013,0,43.5
8482537068,-0.0434999987,0.451499999,0.415500015,0,43.5
8482548040,-0.0450000018,0.45449999,0.411000013,0,43.5
8482557064,-0.0480000004,0.451499999,0.407999992,0,43.5
8482568104,-0.050999999,0.451499999,0.406500012,8482568080,43.25
8482577064,-0.0450000018,0.456,0.403499991,0,43.25
8482587976,-0.0450000018,0.451499999,0.405000001,0,43.25
8482597064,-0.0450000018,0.446999997,0.406500012,0,43.25
8482608020,-0.0450000018,0.448500007,0.405000001,0,43.25
8482617072,-0.0434999987,0.448500007,0.403499991,8482617052,43.5
8482628024,-0.0434999987,0.445500016,0.4005,0,43.5
8482637068,-0.0450000018,0.450000018,0.405000001,0,43.5
8482648024,-0.0480000004,0.453000009,0.415500015,0,43.5
8482657064,-0.0480000004,0.451499999,0.412499994,0,43.5
8482668092,-0.0434999987,0.450000018,0.405000001,8482668068,43.375
8482677064,-0.0390000008,0.451499999,0.407999992,0,43.375
8482687976,-0.0375000015,0.45449999,0.412499994,0,43.375
8482697064,-0.0419999994,0.450000018,0.407999992,0,43.375
8482708032,-0.0375000015,0.453000009,0.403499991,0,43.375
8482717076,-0.0419999994,0.458999991,0.403499991,8482717052,43.625
8482728832,-0.0480000004,0.45449999,0.406500012,0,43.625
8482737072,-0.0434999987,0.45449999,0.406500012,0,43.625
8482748032,-0.0390000008,0.462000012,0.405000001,0,43.625
8482757064,-0.0434999987,0.460500002,0.406500012,0,43.625
8482768096,-0.0450000018,0.45449999,0.406500012,8482768076,43.5
8482777068,-0.0390000008,0.45449999,0.409500003,0,43.5
8482787984,-0.0419999994,0.451499999,0.406500012,0,43.5
8482797064,-0.0434999987,0.451499999,0.406500012,0,43.5
8482808024,-0.0419999994,0.460500002,0.405000001,0,43.5
8482817076,-0.0419999994,0.457500011,0.405000001,8482817052,43.375
8482828024,-0.0419999994,0.450000018,0.407999992,0,43.375
8482837068,-0.0450000018,0.450000018,0.407999992,0,43.375
8482848024,-0.0434999987,0.456,0.409500003,0,43.375
8482857064,-0.0465000011,0.456,0.407999992,0,43.375
8482868088,-0.050999999,0.45449999,0.407999992,8482868068,43.5
8482877064,-0.0494999997,0.456,0.409500003,0,43.5
8482888028,-0.0405000001,0.462000012,0.411000013,0,43.5
8482897064,-0.0405000001,0.462000012,0.411000013,0,43.5
8482907976,-0.0375000015,0.456,0.40200001,0,43.5
8482917076,-0.0375000015,0.456,0.40200001,8482917052,43.625
8482928920,-0.0434999987,0.45449999,0.40200001,0,43.625
8482937072,-0.0434999987,0.45449999,0.40200001,0,43.625
8482947980,-0.0390000008,0.45449999,0.40200001,0,43.625
8482957064,-0.0419999994,0.460500002,0.4005,0,43.625
8482968092,-0.0465000011,0.456,0.40200001,8482968072,43.5
8482977072,-0.0434999987,0.451499999,0.403499991,0,43.5
8482988036,-0.0434999987,0.457500011,0.409500003,0,43.5
8482997068,-0.0434999987,0.456,0.415500015,0,43.5
8483007968,-0.0405000001,0.450000018,0.407999992,0,43.5
8483017076,-0.0419999994,0.453000009,0.406500012,8483017052,43.375
8483028032,-0.0419999994,0.456,0.405000001,0,43.375
8483037072,-0.0405000001,0.456,0.405000001,0,43.375
8483048028,-0.0434999987,0.460500002,0.405000001,0,43.375
8483057064,-0.0390000008,0.462000012,0.407999992,0,43.375
8483068092,-0.0375000015,0.456,0.411000013,8483068072,43.5
8483077064,-0.0375000015,0.453000009,0.406500012,0,43.5
8483088024,-0.0390000008,0.453000009,0.407999992,0,43.5
8483097068,-0.0450000018,0.453000009,0.409500003,0,43.5
8483107964,-0.0450000018,0.45449999,0.411000013,0,43.5
8483117076,-0.0419999994,0.45449999,0.412499994,8483117056,43.375
8483128924,-0.0419999994,0.453000009,0.409500003,0,43.375
8483137068,-0.0465000011,0.453000009,0.403499991,0,43.375
8483147972,-0.0450000018,0.45449999,0.407999992,0,43.375
8483157068,-0.0419999994,0.451499999,0.406500012,0,43.375
8483168092,-0.0419999994,0.451499999,0.406500012,8483168072,43.625
8483177068,-0.0419999994,0.460500002,0.409500003,0,43.625
8483188036,-0.0450000018,0.458999991,0.403499991,0,43.625
8483197068,-0.0465000011,0.451499999,0.403499991,0,43.625
8483208024,-0.0450000018,0.45449999,0.405000001,0,43.625
8483217080,-0.0419999994,0.460500002,0.406500012,8483217060,43.5
8483228040,-0.0405000001,0.453000009,0.409500003,0,43.5
8483237076,-0.0405000001,0.453000009,0.406500012,0,43.5
8483248036,-0.0419999994,0.45449999,0.405000001,0,43.5
8483257068,-0.0450000018,0.456,0.405000001,0,43.5
8483268096,-0.050999999,0.456,0.405000001,8483268076,43.5
8483277072,-0.0450000018,0.45449999,0.407999992,0,43.5
8483288036,-0.0434999987,0.460500002,0.405000001,0,43.5
8483297064,-0.0465000011,0.456,0.407999992,0,43.5
8483308028,-0.0419999994,0.451499999,0.407999992,0,43.5
8483317076,-0.0359999985,0.45449999,0.406500012,8483317056,43.375
8483328828,-0.0254999995,0.456,0.409500003,0,43.375
8483337072,-0.0300000012,0.450000018,0.412499994,0,43.375
8483347976,-0.0434999987,0.444000006,0.411000013,0,43.375
8483357068,-0.0419999994,0.451499999,0.412499994,0,43.375
8483368092,-0.0419999994,0.457500011,0.411000013,8483368072,43.5
8483377068,-0.0465000011,0.457500011,0.40200001,0,43.5
8483388028,-0.0419999994,0.456,0.405000001,0,43.5
8483397068,-0.0419999994,0.457500011,0.407999992,0,43.5
8483408028,-0.0419999994,0.462000012,0.407999992,0,43.5
8483417076,-0.0390000008,0.460500002,0.409500003,8483417056,43.5
8483428032,-0.0419999994,0.457500011,0.409500003,0,43.5
8483437076,-0.0450000018,0.451499999,0.406500012,0,43.5
8483447980,-0.0419999994,0.456,0.406500012,0,43.5
8483457068,-0.0419999994,0.456,0.406500012,0,43.5
8483468096,-0.0419999994,0.45449999,0.403499991,8483468072,43.625
8483477072,-0.0419999994,0.45449999,0.403499991,0,43.625
8483488036,-0.0434999987,0.450000018,0.407999992,0,43.625
8483497068,-0.0434999987,0.450000018,0.407999992,0,43.625
8483508024,-0.0450000018,0.451499999,0.403499991,0,43.625
8483517076,-0.0450000018,0.456,0.398999989,8483517056,43.5
8483528832,-0.0405000001,0.456,0.40200001,0,43.5
8483537072,-0.0405000001,0.456,0.40200001,0,43.5
8483547988,-0.0450000018,0.457500011,0.403499991,0,43.5
8483557068,-0.0419999994,0.453000009,0.40200001,0,43.5
8483568092,-0.0434999987,0.453000009,0.40200001,8483568072,43.375
8483577068,-0.0419999994,0.45449999,0.407999992,0,43.375
8483588032,-0.0375000015,0.453000009,0.412499994,0,43.375
8483597072,-0.0405000001,0.457500011,0.412499994,0,43.375
8483608028,-0.0434999987,0.457500011,0.407999992,0,43.375
8483617080,-0.0450000018,0.45449999,0.412499994,8483617060,43.5
8483628036,-0.0465000011,0.451499999,0.407999992,0,43.5
8483637072,-0.0434999987,0.450000018,0.403499991,0,43.5
8483647976,-0.0405000001,0.451499999,0.409500003,0,43.5
8483657068,-0.0390000008,0.450000018,0.412499994,0,43.5
8483668092,-0.0434999987,0.450000018,0.415500015,8483668068,43.5
8483677072,-0.0465000011,0.451499999,0.415500015,0,43.5
8483688036,-0.0434999987,0.450000018,0.414000005,0,43.5
8483697068,-0.0450000018,0.448500007,0.411000013,0,43.5
8483708024,-0.0419999994,0.45449999,0.409500003,0,43.5
8483717080,-0.0390000008,0.457500011,0.411000013,8483717056,43.5
8483728832,-0.0434999987,0.453000009,0.409500003,0,43.5
8483737076,-0.0450000018,0.448500007,0.406500012,0,43.5
8483748036,-0.0405000001,0.450000018,0.406500012,0,43.5
8483757072,-0.0390000008,0.456,0.407999992,0,43.5
8483768044,-0.0419999994,0.457500011,0.414000005,8483768020,43.5
8483777072,-0.0419999994,0.453000009,0.407999992,0,43.5
8483788040,-0.0375000015,0.448500007,0.406500012,0,43.5
8483797072,-0.0405000001,0.448500007,0.407999992,0,43.5
8483808028,-0.0480000004,0.456,0.407999992,0,43.5
8483817080,-0.0494999997,0.456,0.407999992,8483817056,43.625
8483828036,-0.0434999987,0.446999997,0.407999992,0,43.625
8483837072,-0.0405000001,0.453000009,0.407999992,0,43.625
8483848036,-0.0419999994,0.460500002,0.409500003,0,43.625
8483857072,-0.0390000008,0.45449999,0.411000013,0,43.625
8483868036,-0.0450000018,0.453000009,0.406500012,8483868016,43.375
8483877068,-0.050999999,0.456,0.406500012,0,43.375
8483888032,-0.0480000004,0.453000009,0.409500003,0,43.375
8483897068,-0.0434999987,0.448500007,0.407999992,0,43.375
8483908028,-0.0419999994,0.448500007,0.403499991,0,43.375
8483917084,-0.0419999994,0.453000009,0.405000001,8483917060,43.375
8483928840,-0.0480000004,0.450000018,0.403499991,0,43.375
8483937080,-0.0434999987,0.448500007,0.40200001,0,43.375
8483948048,-0.0434999987,0.451499999,0.40200001,0,43.375
8483957072,-0.0450000018,0.453000009,0.40200001,0,43.375
8483968056,-0.0419999994,0.451499999,0.406500012,8483968036,43.625
8483977076,-0.0434999987,0.450000018,0.411000013,0,43.625
8483988040,-0.0450000018,0.453000009,0.411000013,0,43.625
8483997072,-0.0450000018,0.453000009,0.411000013,0,43.625
8484008032,-0.0405000001,0.446999997,0.412499994,0,43.625
8484017080,-0.0405000001,0.446999997,0.412499994,8484017060,43.5
8484028048,-0.0390000008,0.453000009,0.405000001,0,43.5
8484037076,-0.0390000008,0.453000009,0.405000001,0,43.5
8484048040,-0.0419999994,0.456,0.403499991,0,43.5
8484057072,-0.0465000011,0.456,0.407999992,0,43.5
8484068100,-0.0434999987,0.451499999,0.414000005,8484068076,43.375
8484077072,-0.0434999987,0.45449999,0.411000013,0,43.375
8484087976,-0.0465000011,0.45449999,0.406500012,0,43.375
8484097068,-0.0419999994,0.450000018,0.406500012,0,43.375
8484108028,-0.0390000008,0.450000018,0.405000001,0,43.375
8484117080,-0.0390000008,0.457500011,0.403499991,8484117060,43.625
8484128836,-0.0359999985,0.456,0.403499991,0,43.625
8484137072,-0.0375000015,0.451499999,0.405000001,0,43.625
8484148028,-0.0419999994,0.450000018,0.405000001,0,43.625
8484157068,-0.0375000015,0.451499999,0.403499991,0,43.625
8484168096,-0.0434999987,0.451499999,0.403499991,8484168076,43.375
8484177072,-0.0480000004,0.450000018,0.405000001,0,43.375
8484187992,-0.0419999994,0.450000018,0.40200001,0,43.375
8484197072,-0.0405000001,0.448500007,0.405000001,0,43.375
8484208028,-0.0390000008,0.448500007,0.409500003,0,43.375
8484217080,-0.0405000001,0.45449999,0.412499994,8484217060,43.5
8484228040,-0.0419999994,0.457500011,0.412499994,0,43.5
8484237080,-0.0375000015,0.456,0.405000001,0,43.5
8484248040,-0.0344999991,0.460500002,0.407999992,0,43.5
8484257072,-0.0419999994,0.458999991,0.406500012,0,43.5
8484268100,-0.0450000018,0.453000009,0.398999989,8484268076,43.375
8484277076,-0.0434999987,0.450000018,0.40200001,0,43.375
8484287984,-0.0390000008,0.456,0.405000001,0,43.375
8484297072,-0.0405000001,0.45449999,0.40200001,0,43.375
8484308032,-0.0450000018,0.444000006,0.407999992,0,43.375
8484317080,-0.0419999994,0.445500016,0.407999992,8484317060,43.5
8484328832,-0.0405000001,0.450000018,0.407999992,0,43.5
8484337076,-0.0405000001,0.446999997,0.409500003,0,43.5
8484348032,-0.0434999987,0.450000018,0.407999992,0,43.5
8484357072,-0.0434999987,0.457500011,0.406500012,0,43.5
8484368092,-0.0375000015,0.458999991,0.405000001,8484368072,43.5
8484377072,-0.0390000008,0.456,0.406500012,0,43.5
8484388032,-0.0450000018,0.451499999,0.405000001,0,43.5
8484397076,-0.0480000004,0.45449999,0.406500012,0,43.5
8484407976,-0.0419999994,0.457500011,0.406500012,0,43.5
8484417080,-0.0419999994,0.457500011,0.409500003,8484417060,43.5
8484428036,-0.0450000018,0.450000018,0.409500003,0,43.5
8484437080,-0.0480000004,0.451499999,0.405000001,0,43.5
8484448044,-0.0434999987,0.462000012,0.405000001,0,43.5
8484457072,-0.0405000001,0.451499999,0.407999992,0,43.5
8484468104,-0.0419999994,0.448500007,0.407999992,8484468084,43.375
8484477076,-0.0419999994,0.456,0.405000001,0,43.375
8484488048,-0.0405000001,0.451499999,0.405000001,0,43.375
8484497072,-0.0419999994,0.451499999,0.409500003,0,43.375
8484507980,-0.0419999994,0.453000009,0.407999992,0,43.375
8484517080,-0.0405000001,0.45449999,0.411000013,8484517060,43.375
8484528928,-0.0405000001,0.457500011,0.411000013,0,43.375
8484537076,-0.0465000011,0.45449999,0.405000001,0,43.375
8484547980,-0.0419999994,0.448500007,0.405000001,0,43.375
8484557072,-0.0419999994,0.448500007,0.405000001,0,43.375
8484568100,-0.0419999994,0.45449999,0.407999992,8484568076,43.625
8484577072,-0.0419999994,0.45449999,0.407999992,0,43.625
8484588032,-0.0465000011,0.45449999,0.407999992,0,43.625
8484597072,-0.0465000011,0.45449999,0.407999992,0,43.625
8484607992,-0.0465000011,0.457500011,0.407999992,0,43.625
8484617088,-0.0434999987,0.462000012,0.411000013,8484617064,43.625
8484628112,-0.0419999994,0.457500011,0.414000005,0,43.625
8484637080,-0.0434999987,0.450000018,0.407999992,0,43.625
8484648044,-0.0405000001,0.453000009,0.40200001,0,43.625
8484657076,-0.0375000015,0.45449999,0.4005,0,43.625
8484668104,-0.0450000018,0.450000018,0.405000001,8484668084,43.625
8484677076,-0.0480000004,0.451499999,0.407999992,0,43.625
8484688040,-0.0419999994,0.456,0.407999992,0,43.625
8484697076,-0.0390000008,0.450000018,0.409500003,0,43.625
8484708032,-0.0434999987,0.448500007,0.407999992,0,43.625
8484717084,-0.0480000004,0.451499999,0.405000001,8484717060,43.5
8484728836,-0.0465000011,0.453000009,0.405000001,0,43.5
8484737084,-0.0419999994,0.451499999,0.405000001,0,43.5
8484747984,-0.0434999987,0.450000018,0.403499991,0,43.5
8484757072,-0.0465000011,0.451499999,0.4005,0,43.5
8484768100,-0.0450000018,0.451499999,0.403499991,8484768076,43.5
8484777080,-0.0450000018,0.451499999,0.403499991,0,43.5
8484788040,-0.0375000015,0.450000018,0.405000001,0,43.5
8484797072,-0.0405000001,0.448500007,0.407999992,0,43.5
8484808032,-0.0419999994,0.448500007,0.406500012,0,43.5
8484817088,-0.0405000001,0.450000018,0.407999992,8484817064,43.625
8484827984,-0.0450000018,0.45449999,0.409500003,0,43.625
8484837080,-0.0434999987,0.456,0.412499994,0,43.625
8484848040,-0.0405000001,0.456,0.409500003,0,43.625
8484857076,-0.0419999994,0.457500011,0.409500003,0,43.625
8484868104,-0.0450000018,0.453000009,0.409500003,8484868084,43.375
8484877076,-0.0434999987,0.453000009,0.407999992,0,43.375
8484888040,-0.0419999994,0.456,0.407999992,0,43.375
8484897076,-0.0419999994,0.457500011,0.407999992,0,43.375
8484908032,-0.0390000008,0.45449999,0.407999992,0,43.375
8484917084,-0.0450000018,0.456,0.406500012,8484917064,43.375
8484928836,-0.0494999997,0.456,0.406500012,0,43.375
8484937080,-0.0434999987,0.45449999,0.405000001,0,43.375
8484947988,-0.0405000001,0.45449999,0.406500012,0,43.375
8484957076,-0.0375000015,0.450000018,0.407999992,0,43.375
8484968100,-0.0390000008,0.451499999,0.406500012,8484968080,43.375
8484977076,-0.0465000011,0.450000018,0.405000001,0,43.375
8484988040,-0.0465000011,0.448500007,0.409500003,0,43.375
8484997076,-0.0419999994,0.451499999,0.411000013,0,43.375
8485008032,-0.0450000018,0.456,0.409500003,0,43.375
8485017084,-0.0434999987,0.457500011,0.411000013,8485017064,43.5
8485028052,-0.0405000001,0.456,0.412499994,0,43.5
8485037080,-0.0419999994,0.45449999,0.407999992,0,43.5
8485047988,-0.0405000001,0.450000018,0.407999992,0,43.5
8485057076,-0.0405000001,0.450000018,0.411000013,0,43.5
8485068104,-0.0450000018,0.450000018,0.411000013,8485068080,43.5
8485077076,-0.0450000018,0.445500016,0.412499994,0,43.5
8485088040,-0.0419999994,0.450000018,0.412499994,0,43.5
8485097076,-0.0405000001,0.457500011,0.407999992,0,43.5
8485108036,-0.0419999994,0.451499999,0.406500012,0,43.5
8485117088,-0.0419999994,0.451499999,0.406500012,8485117064,43.5
8485128840,-0.0375000015,0.451499999,0.406500012,0,43.5
8485137080,-0.0375000015,0.451499999,0.406500012,0,43.5
8485147980,-0.0375000015,0.45449999,0.406500012,0,43.5
8485157076,-0.0375000015,0.45449999,0.406500012,0,43.5
8485168096,-0.0375000015,0.450000018,0.409500003,8485168076,43.625
8485177076,-0.0390000008,0.448500007,0.415500015,0,43.625
8485188044,-0.0419999994,0.45449999,0.412499994,0,43.625
8485197076,-0.0480000004,0.457500011,0.403499991,0,43.625
8485208032,-0.0465000011,0.453000009,0.40200001,0,43.625
8485217088,-0.0434999987,0.453000009,0.411000013,8485217064,43.375
8485228036,-0.0390000008,0.45449999,0.407999992,0,43.375
8485237084,-0.0419999994,0.450000018,0.403499991,0,43.375
8485247996,-0.0405000001,0.450000018,0.40200001,0,43.375
8485257076,-0.0375000015,0.45449999,0.398999989,0,43.375
8485268096,-0.0419999994,0.453000009,0.40200001,8485268076,43.5
8485277080,-0.0405000001,0.451499999,0.407999992,0,43.5
8485288048,-0.0375000015,0.45449999,0.407999992,0,43.5
8485297076,-0.0375000015,0.45449999,0.40200001,0,43.5
8485308048,-0.0390000008,0.453000009,0.4005,0,43.5
8485317088,-0.0434999987,0.457500011,0.398999989,8485317068,43.5
8485328864,-0.0450000018,0.45449999,0.395999998,0,43.5
8485337084,-0.0434999987,0.450000018,0.4005,0,43.5
8485348040,-0.0465000011,0.453000009,0.406500012,0,43.5
8485357080,-0.0450000018,0.45449999,0.405000001,0,43.5
8485368048,-0.0390000008,0.456,0.405000001,8485368028,43.625
8485377076,-0.0419999994,0.45449999,0.403499991,0,43.625
8485388044,-0.0434999987,0.451499999,0.407999992,0,43.625
8485397076,-0.0419999994,0.45449999,0.407999992,0,43.625
8485408036,-0.0419999994,0.451499999,0.40200001,0,43.625
8485417084,-0.0375000015,0.451499999,0.403499991,8485417064,43.375
8485428036,-0.0375000015,0.456,0.405000001,0,43.375
8485437084,-0.0434999987,0.45449999,0.40200001,0,43.375
8485448048,-0.0405000001,0.450000018,0.403499991,0,43.375
8485457080,-0.0375000015,0.45449999,0.407999992,0,43.375
8485468052,-0.0494999997,0.45449999,0.407999992,8485468028,43.5
8485477080,-0.0494999997,0.456,0.406500012,0,43.5
8485488048,-0.0434999987,0.45449999,0.411000013,0,43.5
8485497076,-0.0480000004,0.453000009,0.409500003,0,43.5
8485508040,-0.0480000004,0.450000018,0.407999992,0,43.5
8485517088,-0.0465000011,0.448500007,0.414000005,8485517064,43.375
8485528844,-0.0450000018,0.45449999,0.412499994,0,43.375
8485537080,-0.0450000018,0.453000009,0.403499991,0,43.375
8485548048,-0.0480000004,0.448500007,0.405000001,0,43.375
8485557076,-0.0465000011,0.450000018,0.411000013,0,43.375
8485568040,-0.0434999987,0.451499999,0.406500012,8485568016,43.625
8485577080,-0.0390000008,0.450000018,0.406500012,0,43.625
8485588040,-0.0390000008,0.450000018,0.409500003,0,43.625
8485597080,-0.0405000001,0.451499999,0.409500003,0,43.625
8485608036,-0.0405000001,0.451499999,0.409500003,0,43.625
8485617088,-0.0419999994,0.45449999,0.407999992,8485617068,43.375
8485628040,-0.0450000018,0.456,0.40200001,0,43.375
8485637080,-0.0450000018,0.453000009,0.40200001,0,43.375
8485648040,-0.0405000001,0.451499999,0.407999992,0,43.375
8485657076,-0.0405000001,0.451499999,0.407999992,0,43.375
8485668112,-0.0405000001,0.451499999,0.406500012,8485668088,43.5
8485677080,-0.0405000001,0.451499999,0.406500012,0,43.5
8485687988,-0.0390000008,0.453000009,0.407999992,0,43.5
8485697080,-0.0390000008,0.453000009,0.407999992,0,43.5
8485708036,-0.0419999994,0.450000018,0.407999992,0,43.5
8485717088,-0.0375000015,0.451499999,0.405000001,8485717068,43.375
8485728844,-0.0434999987,0.450000018,0.412499994,0,43.375
8485737088,-0.0434999987,0.450000018,0.412499994,0,43.375
8485748048,-0.0480000004,0.451499999,0.403499991,0,43.375
8485757080,-0.0480000004,0.451499999,0.403499991,0,43.375
8485768108,-0.0465000011,0.451499999,0.407999992,8485768088,43.5
8485777080,-0.0465000011,0.45449999,0.409500003,0,43.5
8485787988,-0.0434999987,0.451499999,0.406500012,0,43.5
8485797076,-0.0419999994,0.451499999,0.406500012,0,43.5
8485808036,-0.0434999987,0.450000018,0.407999992,0,43.5
8485817088,-0.0434999987,0.451499999,0.406500012,8485817068,43.625
8485828044,-0.0465000011,0.453000009,0.406500012,0,43.625
8485837084,-0.0465000011,0.45449999,0.407999992,0,43.625
8485848036,-0.0434999987,0.45449999,0.407999992,0,43.625
8485857076,-0.0434999987,0.45449999,0.412499994,0,43.625
8485868104,-0.0450000018,0.45449999,0.411000013,8485868080,43.5
8485877084,-0.0450000018,0.45449999,0.406500012,0,43.5
8485888048,-0.0465000011,0.453000009,0.40200001,0,43.5
8485897080,-0.0450000018,0.453000009,0.4005,0,43.5
8485907980,-0.0434999987,0.451499999,0.403499991,0,43.5
8485917088,-0.0419999994,0.450000018,0.405000001,8485917068,43.5
8485928844,-0.0405000001,0.45449999,0.406500012,0,43.5
8485937088,-0.0450000018,0.460500002,0.406500012,0,43.5
8485948052,-0.0465000011,0.460500002,0.405000001,0,43.5
8485957080,-0.0434999987,0.453000009,0.40200001,0,43.5
8485968104,-0.0450000018,0.451499999,0.40200001,8485968084,43.625
8485977084,-0.0450000018,0.453000009,0.403499991,0,43.625
8485988052,-0.0434999987,0.453000009,0.409500003,0,43.625
8485997084,-0.0434999987,0.458999991,0.409500003,0,43.625
8486007992,-0.0419999994,0.451499999,0.403499991,0,43.625
8486017092,-0.0375000015,0.448500007,0.403499991,8486017068,43.375
8486028048,-0.0434999987,0.453000009,0.411000013,0,43.375
8486037084,-0.0419999994,0.45449999,0.409500003,0,43.375
8486048052,-0.0390000008,0.451499999,0.407999992,0,43.375
8486057084,-0.0375000015,0.446999997,0.406500012,0,43.375
8486068116,-0.0405000001,0.451499999,0.406500012,8486068092,43.625
8486077080,-0.0480000004,0.45449999,0.411000013,0,43.625
8486088048,-0.0465000011,0.453000009,0.414000005,0,43.625
8486097084,-0.0480000004,0.451499999,0.412499994,0,43.625
8486107992,-0.0465000011,0.451499999,0.411000013,0,43.625
8486117088,-0.0405000001,0.453000009,0.409500003,8486117068,43.25
8486128932,-0.0405000001,0.451499999,0.409500003,0,43.25
8486137084,-0.0344999991,0.453000009,0.407999992,0,43.25
8486147988,-0.0329999998,0.45449999,0.405000001,0,43.25
8486157080,-0.0434999987,0.453000009,0.407999992,0,43.25
8486168108,-0.0450000018,0.456,0.411000013,8486168088,43.375
8486177080,-0.0390000008,0.456,0.414000005,0,43.375
8486188052,-0.0405000001,0.450000018,0.411000013,0,43.375
