pressureTimestamp,pressure
8532257388,88384.4453,
8532268364,88380.8203,
8532277392,88399.0156,
8532288352,88390.0469,
8532297384,88390.3984,
8532308292,88399.1094,
8532317396,88387.7891,
8532329244,88385.0469,
8532337392,88396.7188,
8532348292,88386.2891,
8532357388,88389.1328,
8532368364,88397.5625,
8532377388,88386.25,
8532388352,88385.1094,
8532397388,88398.1094,
8532408288,88385.2891,
8532417396,88386.8125,
8532428352,88396.5938,
8532437396,88386.4375,
8532448352,88382.9766,
8532457388,88395.3672,
8532468400,88383.25,
8532477392,88383.3516,
8532488356,88400.1484,
8532497388,88388.9141,
8532508348,88384.6016,
8532517400,88398.1953,
8532529188,88386.1719,
8532537392,88381.5391,
8532548308,88397.9219,
8532557388,88387.3594,
8532568404,88383.4453,
8532577388,88399.1406,
8532588356,88389.4609,
8532597388,88388.2422,
8532608348,88396.4531,
8532617396,88387.8359,
8532628300,88382.8047,
8532637392,88398.75,
8532648356,88389.0078,
8532657388,88390.2109,
8532668408,88398.625,
8532677388,88388.9688,
8532688360,88372.2266,
8532697388,88371.5781,
8532708344,88359.5312,
8532717400,88359.7891,
8532729192,88369.7188,
8532737396,88359.0938,
8532748304,88352.6406,
8532757396,88361.8672,
8532768448,88349.2109,
8532777396,88346.4453,
8532788368,88394.25,
8532797392,88384.125,
8532808352,88377.9219,
8532817404,88394.3672,
8532828356,88383.2188,
8532837392,88384.9922,
8532848296,88399.9531,
8532857392,88389.75,
8532868408,88384.5625,
8532877388,88400.9922,
8532888356,88390.1484,
8532897388,88390.1016,
8532908348,88397.4219,
8532917400,88386.4688,
8532929188,88384.4453,
8532937400,88395.7656,
8532948300,88381.7031,
8532957388,88383.7344,
8532968420,88391.9375,
8532977396,88381.3047,
8532988360,88381.5703,
8532997392,88398.9844,
8533008352,88386.9062,
8533017400,88387.7031,
8533028360,88396.8516,
8533037396,88383.9062,
8533048304,88378.4141,
8533057392,88399.9062,
8533068416,88389.1953,
8533077392,88389.7656,
8533088352,88400.7188,
8533097392,88389.0703,
8533108344,88382.6328,
8533117400,88398.5312,
8533129188,88387.3203,
8533137396,88385.1953,
8533148352,88398.7969,
8533157392,88389.9375,
8533168348,88383.0469,
8533177396,88399.1406,
8533188364,88388.9375,
8533197392,88388.5156,
8533208352,88397.4688,
8533217400,88388.4531,
8533228360,88383.0625,
8533237400,88398.1094,
8533248360,88384.625,
8533257392,88384.3906,
8533268352,88393.8203,
8533277396,88385.8359,
8533288360,88370.5,
8533297392,88373.6797,
8533308352,88361.25,
8533317400,88359.8828,
8533329188,88372.5547,
8533337396,88361.4688,
8533348356,88354.5469,
8533357392,88372.8281,
8533368316,88361.0234,
8533377392,88359.6953,
8533388368,88398.6797,
8533397392,88387.5078,
8533408352,88378.75,
8533417400,88398.5625,
8533428356,88387.8672,
8533437400,88387.3203,
8533448368,88395.3672,
8533457400,88382.5781,
8533468444,88373.4297,
8533477400,88392.75,
8533488312,88381.5078,
8533497396,88382.4453,
8533508356,88389.9766,
8533517408,88381.5938,
8533529196,88379.0781,
8533537400,88394.25,
8533548360,88385.125,
8533557392,88388.3672,
8533568408,88399.0312,
8533577396,88389.1953,
8533588296,88383.7656,
8533597392,88399.5781,
8533608360,88386.2812,
8533617404,88385.8672,
8533628360,88399.4609,
8533637400,88389.4766,
8533648356,88382.8281,
8533657392,88401.0469,
8533668412,88388.8594,
8533677396,88387.2344,
8533688308,88400.6641,
8533697392,88389.7656,
8533708352,88380.6641,
8533717404,88396.3047,
8533729192,88388.1484,
8533737404,88385.2188,
8533748364,88393.0547,
8533757396,88384.1719,
8533768416,88376.2031,
8533777396,88396.9297,
8533788364,88389.1328,
8533797396,88387.2344,
8533808296,88397.5781,
8533817408,88386.6641,
8533828364,88378.8359,
8533837400,88399.6875,
8533848356,88389.2188,
8533857392,88387.0078,
8533868416,88401.0469,
8533877396,88389.4453,
8533888360,88368.8672,
8533897396,88372.5625,
8533908304,88358.9766,
8533917404,88356.6016,
8533929248,88371.8281,
8533937404,88359.8125,
8533948312,88348.9531,
8533957396,88368.0938,
8533968416,88355.7031,
8533977400,88352.8438,
8533988364,88399.8359,
8533997396,88389.1641,
8534008292,88379.7812,
8534017404,88388.3906,
8534028372,88398.4688,
8534037400,88394.0312,
8534048364,88385.0156,
8534057396,88388.1016,
8534068416,88400.9922,
8534077396,88389.3359,
8534088364,88389.7188,
8534097396,88399.0625,
8534108356,88385.5938,
8534117404,88385.3203,
8534129196,88398.2344,
8534137400,88389.5078,
8534148304,88389.1484,
8534157400,88391.6484,
8534168460,88378.8359,
8534177396,88379.7188,
8534188364,88393.0547,
8534197400,88384.3203,
8534208360,88383.1328,
8534217408,88395.1875,
8534228300,88386.8516,
8534237404,88388.6328,
8534248372,88394.0938,
8534257396,88384.1094,
8534268408,88383.8281,
8534277400,88396.4375,
8534288368,88387.9766,
8534297396,88388.1797,
8534308356,88395.7031,
8534317404,88384.7109,
8534329200,88385.3594,
8534337404,88395.2656,
8534348300,88386.3203,
8534357396,88387.0625,
8534368416,88399.0781,
8534377396,88387.0391,
8534388360,88387.5078,
8534397396,88399.5625,
8534408356,88384.7734,
8534417404,88383.6641,
8534428360,88399.0625,
8534437408,88388.0625,
8534448320,88384.9609,
8534457400,88396.3672,
8534468420,88384.2656,
8534477404,88381.9766,
8534488368,88371.8672,
8534497400,88361.1328,
8534508356,88361.1953,
8534517408,88367.6641,
8534529204,88357.1953,
8534537400,88357.0703,
8534548312,88368.7656,
8534557400,88358.8672,
8534568424,88361.0234,
8534577400,88372.1172,
8534588360,88374.0781,
8534597396,88387.1953,
8534608356,88396.9766,
8534617408,88385.6797,
8534628364,88386.2344,
8534637404,88400.8047,
8534648360,88388.0391,
8534657396,88388.3516,
8534668364,88400.1484,
8534677400,88388.875,
8534688368,88388.8359,
8534697400,88399.4922,
8534708360,88384.9062,
8534717408,88384.1094,
8534729200,88396.8047,
8534737404,88389.8438,
8534748364,88385.1641,
8534757400,88394.2969,
8534768352,88384.0781,
8534777404,88382.6641,
8534788364,88399.3672,
8534797400,88390.2812,
8534808360,88388.5156,
8534817408,88398.5312,
8534828360,88388.5781,
8534837404,88388.7812,
8534848384,88395.8359,
8534857400,88384.9375,
8534868420,88380.7344,
8534877404,88396.1484,
8534888368,88383.1641,
8534897400,88383.125,
8534908364,88395.0547,
8534917408,88384.2656,
8534929200,88384.3125,
8534937408,88395.6172,
8534948384,88382.2891,
8534957400,88381.7031,
8534968412,88395.2188,
8534977408,88383.1641,
8534988312,88384.5078,
8534997400,88402.0781,
8535008356,88388.6641,
8535017408,88387.9375,
8535028372,88399.9609,
8535037404,88386.8125,
8535048360,88383.3906,
8535057400,88400.8594,
8535068412,88389.9062,
8535077400,88388.9453,
8535088316,88373.3516,
8535097400,88361.9453,
8535108360,88361.125,
8535117412,88369.6094,
8535129200,88357.125,
8535137408,88359.4375,
8535148360,88370.8906,
8535157400,88361.3047,
8535168416,88359.1797,
8535177400,88374.1406,
8535188312,88375.0234,
8535197400,88386.7188,
8535208356,88397.8281,
8535217412,88386.2031,
8535228364,88384.4375,
8535237408,88397.75,
8535248368,88383.5859,
8535257404,88382.6719,
8535268416,88394.9766,
8535277404,88385.8984,
8535288372,88386.2344,
8535297404,88399.5078,
8535308312,88388.7031,
8535317412,88387.0234,
8535329200,88397.6172,
8535337404,88388.7344,
8535348364,88385.6953,
8535357400,88399.6172,
8535368416,88389.2109,
8535377404,88387.7578,
8535388364,88398.75,
8535397400,88388.0234,
8535408300,88384.7578,
8535417408,88398.0781,
8535428364,88387.1016,
8535437412,88388.5781,
8535448368,88394.9297,
8535457400,88383.2891,
8535468428,88381.5781,
8535477404,88395.6641,
8535488368,88386.8672,
8535497404,88389.4062,
8535508316,88398.2734,
8535517412,88385.3594,
8535529260,88382.0469,
8535537412,88390.2812,
8535548344,88379.9766,
8535557404,88379.1797,
8535568444,88390.4922,
8535577404,88380.1484,
8535588372,88378.3906,
8535597408,88395.7734,
8535608368,88382.4219,
8535617412,88382.2891,
8535628308,88397.3359,
8535637408,88388.2891,
8535648360,88387.9766,
8535657400,88399.0781,
8535668416,88388.3672,
8535677404,88391.6641,
8535688364,88372.3516,
8535697404,88360.4688,
8535708360,88358.8203,
8535717412,88368.9141,
8535729212,88358.5078,
8535737412,88357.6953,
8535748316,88364.9844,
8535757404,88353.4219,
8535768440,88350.5781,
8535777408,88380.2266,
8535788348,88379.5938,
8535797404,88386.8516,
8535808340,88330.2656,
8535817412,88270.8125,
8535828288,88374.5781,
8535837408,88360.7109,
8535848340,88440.0391,
8535857404,88469.0859,
8535868360,88387.7891,
8535877404,88390.5859,
8535888344,88360.3906,
8535897404,88337.3125,
8535908336,88379.0078,
8535917412,88317.6172,
8535929208,88321.7266,
8535937412,88426.3984,
8535948292,88528.4922,
8535957404,88512.7969,
8535968372,88356.0781,
8535977404,88351.2344,
8535988344,88273.1953,
8535997404,88364.8672,
8536008340,88369.8281,
8536017412,88402.3438,
8536028340,88402.8203,
8536037412,88398.5469,
8536048292,88529.2344,
8536057404,88387.1484,
8536068360,88376.2031,
8536077408,88375.9531,
8536088344,88350.7578,
8536097404,88391.9922,
8536108336,88358.6094,
8536117416,88351.9609,
8536129204,88327.2266,
8536137412,88379.7188,
8536148292,88370.5625,
8536157404,88393.4922,
8536168360,88379.1484,
8536177404,88406.4453,
8536188352,88376.6406,
8536197404,88380.9219,
8536208344,88339.6953,
8536217416,88323.3281,
8536228344,88338.0312,
8536237416,88331.3516,
8536248388,88328.8125,
8536257408,88330.5703,
8536268356,88330.3438,
8536277408,88360.9688,
8536288356,88282.7188,
8536297408,88272.75,
8536308352,88303.75,
8536317416,88315.3047,
8536329200,88298.1406,
8536337412,88263.3047,
8536348356,88308.5625,
8536357412,88300.3047,
8536368316,88260.6172,
8536377404,88328.3438,
8536388360,88299.6328,
8536397404,88308.7812,
8536408352,88345.5859,
8536417416,88341.3594,
8536428352,88327.4531,
8536437416,88327.3047,
8536448364,88304.9609,
8536457408,88312.6016,
8536468356,88323.0156,
8536477412,88312.3047,
8536488364,88298.3516,
8536497408,88292.9375,
8536508344,88272.3594,
8536517416,88293.5859,
8536529208,88268.3594,
8536537412,88296.2031,
8536548356,88260.4375,
8536557408,88289.8594,
8536568404,88245.7969,
8536577408,88254.0547,
8536588308,88284.7188,
8536597408,88250.4062,
8536608352,88249.2656,
8536617416,88279.7891,
8536628356,88255.4766,
8536637412,88257.4922,
8536648356,88283.1484,
8536657408,88244.4219,
8536668408,88266.2734,
8536677408,88289.5859,
8536688300,88280.1641,
8536697408,88276.5625,
8536708348,88244.8828,
8536717416,88250.3516,
8536729208,88264.9531,
8536737420,88225.0938,
8536748360,88225.7031,
8536757408,88218.9375,
8536768404,88205.3438,
8536777412,88209.8984,
8536788312,88202.0547,
8536797408,88219.1641,
8536808348,88195.7891,
8536817416,88220.4297,
8536828360,88168.9453,
8536837412,88166.0312,
8536848356,88170.3438,
8536857408,88210.7656,
8536868412,88183.2891,
8536877408,88154.3516,
8536888360,88140.4453,
8536897416,88100.1094,
8536908316,88077.2188,
8536917420,88128.4141,
8536929264,88109.8828,
8536937416,88082.7578,
8536948308,88073.2031,
8536957412,88074.9062,
8536968424,88085.3516,
8536977412,88067.2656,
8536988360,88090.5469,
8536997412,88099.4766,
8537008308,88074.9453,
8537017420,88081.5469,
8537028368,88070.6484,
8537037412,88055.8594,
8537048368,88060.4609,
8537057408,88062.2031,
8537068408,88076.3984,
8537077412,88068.3984,
8537088360,88041.2656,
8537097408,88062.9453,
8537108292,88038.2578,
8537117416,88015.6406,
8537129264,88039.1094,
8537137412,88018.3516,
8537148304,87996.5312,
8537157408,88020.625,
8537168408,87963.3594,
8537177412,87993.3516,
8537188364,87973.7422,
8537197412,87989.5703,
8537208356,87999.4375,
8537217420,87981.6562,
8537228304,87958.6172,
8537237420,87941.5938,
8537248364,87922.2422,
8537257412,87935.6484,
8537268408,87938.9922,
8537277416,87950.1641,
8537288364,87940.6797,
8537297408,87928.6641,
8537308352,87892.9766,
8537317420,87882.1406,
8537329204,87888.2812,
8537337416,87893.6719,
8537348308,87900.6797,
8537357412,87883.9297,
8537368412,87875.7422,
8537377408,87842.6328,
8537388364,87875.8984,
8537397412,87825.3203,
8537408356,87828.0781,
8537417424,87845.6484,
8537428348,87841.7031,
8537437420,87825.3359,
8537448332,87814.8906,
8537457412,87774.9609,
8537468408,87775.5,
8537477412,87762.2969,
8537488364,87766.9844,
8537497412,87758.8281,
8537508352,87741.8125,
8537517424,87725.5234,
8537529216,87705.1797,
8537537416,87707.4766,
8537548308,87703.1172,
8537557408,87706.8125,
8537568420,87699.4219,
8537577416,87679.2656,
8537588416,87674.3359,
8537597412,87657.5,
8537608360,87682.6484,
8537617424,87686.9453,
8537628376,87638.6953,
8537637416,87631.7266,
8537648312,87652.8828,
8537657412,87671.3047,
8537668376,87646.1719,
8537677416,87634.7734,
8537688364,87627.0938,
8537697412,87604.2188,
8537708360,87602.25,
8537717480,87602.125,
8537729216,87598.7812,
8537737420,87599.2734,
8537748364,87559.9297,
8537757416,87538.2969,
8537768348,87539.9766,
8537777416,87515.6328,
8537788364,87507.2578,
8537797412,87485.7422,
8537808356,87504.8203,
8537817480,87518.4062,
8537828360,87513.375,
8537837416,87448.3281,
8537848364,87444.8672,
8537857412,87464.9688,
8537868352,87448.6484,
8537877416,87407.5391,
8537888364,87398.4453,
8537897412,87431.5078,
8537908352,87402.1719,
8537917424,87405.4062,
8537929216,87413.6016,
8537937424,87379.9375,
8537948380,87337.1094,
8537957412,87365.6641,
8537968368,87347,
8537977416,87334.1797,
8537988368,87347.0391,
8537997412,87336.3516,
8538008352,87334.0938,
8538017420,87334.3281,
8538028364,87308.3281,
8538037420,87298.0547,
8538048368,87292.2422,
8538057416,87266.8438,
8538068424,87252.1484,
8538077416,87273.0859,
8538088308,87229.3047,
8538097416,87210.9375,
8538108356,87189.2188,
8538117424,87173.625,
8538129220,87175.5625,
8538137420,87178.9219,
8538148364,87162.8984,
8538157412,87145.5625,
8538168416,87146.7734,
8538177416,87153.9766,
8538188316,87151.7734,
8538197416,87138.9609,
8538208356,87146.8516,
8538217424,87139.0781,
8538228376,87139.8438,
8538237424,87113.8672,
8538248384,87093.9531,
8538257416,87081.1562,
8538268424,87068.0938,
8538277420,87060.2734,
8538288316,87059.2422,
8538297416,87038.1172,
8538308356,87020.375,
8538317424,87028.7734,
8538329220,87004.8281,
8538337420,86985.8125,
8538348364,86955.4141,
8538357416,86970.7734,
8538368412,86958.4844,
8538377416,86976.3203,
8538388364,86947.5547,
8538397416,86938.2188,
8538408296,86913.9531,
8538417424,86893.8047,
8538428356,86887.7812,
8538437424,86875.0234,
8538448376,86887.0547,
8538457416,86859.6094,
8538468412,86804.4531,
8538477420,86814.0703,
8538488372,86815.1797,
8538497416,86813.4453,
8538508304,86791.4922,
8538517424,86743.8906,
8538529276,86744.5,
8538537420,86739.0156,
8538548316,86720.0547,
8538557416,86740.3906,
8538568412,86715.4062,
8538577420,86703.8594,
8538588360,86689.5234,
8538597416,86683.4453,
8538608304,86655.1953,
8538617424,86668.0781,
8538628360,86643.9375,
8538637424,86628.0391,
8538648364,86635.8672,
8538657420,86627.1953,
8538668408,86609.4609,
8538677420,86605.8203,
8538688376,86551.8828,
8538697416,86507.2344,
8538708360,86523.4688,
8538717484,86484.8438,
8538729220,86478.8281,
8538737428,86460.0938,
8538748316,86461.9141,
8538757420,86461.2969,
8538768424,86435.4844,
8538777420,86425.8516,
8538788376,86446.7031,
8538797416,86428.5781,
8538808360,86417.3828,
8538817480,86413.9375,
8538828308,86412.3594,
8538837424,86397.2969,
8538848360,86386.4766,
8538857416,86346.0234,
8538868416,86326.2812,
8538877416,86317.375,
8538888376,86343.1719,
8538897420,86295.1953,
8538908424,86291.3125,
8538917432,86305.4844,
8538929224,86282.4531,
8538937428,86273.8281,
8538948320,86225.8828,
8538957424,86207.6641,
8538968424,86181.1172,
8538977424,86172.4141,
8538988376,86179.3125,
8538997420,86175.3281,
8539008360,86147.875,
8539017428,86130.6562,
8539028376,86131.1172,
8539037424,86099.1094,
8539048316,86112.4922,
8539057420,86078.2734,
8539068420,86072.5078,
8539077420,86028.2031,
8539088364,86045.5859,
8539097420,86000.1406,
8539108360,85974.6484,
8539117432,85988.2109,
8539129220,85961.3828,
8539137424,85971.6797,
8539148312,85944.9531,
8539157416,85908.3047,
8539168416,85913.5781,
8539177420,85900.5625,
8539188380,85879.8359,
8539197420,85845.9844,
8539208364,85816.5234,
8539217484,85827.1406,
8539228360,85816.0703,
8539237428,85799.6016,
8539248320,85788.9766,
8539257420,85757.4375,
8539268412,85739.2969,
8539277424,85717.8984,
8539288372,85707.7188,
8539297420,85720.9219,
8539308364,85633.0391,
8539317428,85648.9688,
8539329228,85622.3516,
8539337424,85636.9375,
8539348368,85594.1016,
8539357420,85600.8984,
8539368376,85614,
8539377420,85601.5,
8539388368,85595.7578,
8539397420,85561.9062,
8539408364,85593.2422,
8539417428,85563.9062,
8539428372,85544.6484,
8539437428,85525.5547,
8539448372,85466.6328,
8539457420,85457.5312,
8539468356,85418.9688,
8539477424,85408.9141,
8539488380,85431.0938,
8539497420,85418.8438,
8539508364,85388.6172,
8539517488,85369.0469,
8539529220,85383.7109,
8539537428,85331.1641,
8539548372,85358.6875,
8539557428,85330.6719,
8539568444,85297.9844,
8539577420,85274.7266,
8539588316,85248.0547,
8539597420,85235.0312,
8539608372,85217.2188,
8539617432,85200.9375,
8539628372,85179.875,
8539637428,85156.9766,
8539648372,85149.8828,
8539657420,85167.6953,
8539668420,85122.8047,
8539677424,85111.6953,
8539688320,85093.4844,
8539697420,85123.2422,
8539708360,85070.5547,
8539717432,85032.625,
8539729220,85017.2031,
8539737428,85024.8438,
8539748384,85008.9531,
8539757424,84994.0078,
8539768436,84967.0781,
8539777428,84932.4922,
8539788324,84937.0391,
8539797424,84928.8125,
8539808376,84898.4688,
8539817492,84874.9922,
8539828372,84848.5781,
8539837428,84843.0547,
8539848368,84836.6719,
8539857424,84817.5547,
8539868436,84792.5859,
8539877424,84763.0859,
8539888316,84754.9062,
8539897420,84747.6641,
8539908364,84695.5703,
8539917432,84697.9609,
8539929224,84694.3438,
8539937432,84672.8203,
8539948380,84653.7656,
8539957428,84628.8828,
8539968444,84620.6094,
8539977428,84600.3594,
8539988380,84597.6484,
8539997424,84586.2422,
8540008312,84577.0156,
8540017432,84579.2578,
8540028380,84544.4297,
8540037428,84529.1016,
8540048380,84531.6328,
8540057424,84500.0859,
8540068424,84487.3828,
8540077424,84485.7109,
8540088372,84454.4609,
8540097424,84437.0312,
8540108312,84402.4688,
8540117432,84396.4922,
8540129280,84385.6328,
8540137428,84376.1797,
8540148316,84356.5312,
8540157424,84326.125,
8540168420,84303.9922,
8540177428,84295.7188,
8540188380,84285.8672,
8540197424,84267.2812,
8540208312,84254.0938,
8540217436,84251.0703,
8540228436,84245.0078,
8540237436,84211.4375,
8540248384,84196.7734,
8540257424,84189.4766,
8540268436,84181.9375,
8540277428,84179.0703,
8540288372,84174.0625,
8540297424,84181.0234,
8540308364,84155.1641,
8540317436,84105.2031,
8540329220,84119.0234,
8540337428,84096.1328,
8540348312,84096.5938,
8540357424,84083.2188,
8540368428,84050.4766,
8540377428,84039.3672,
8540388384,84024.9609,
8540397424,84005.6328,
8540408368,83984.3516,
8540417496,83979.5312,
8540428324,83949.5703,
8540437432,83954.8047,
8540448384,83929.0234,
8540457428,83913.7422,
8540468440,83917.7344,
8540477432,83900.6562,
8540488384,83903.4844,
8540497424,83844.8203,
8540508372,83821,
8540517436,83805.5078,
8540529228,83766.0312,
8540537432,83753.9297,
8540548320,83752.8203,
8540557424,83745.1172,
8540568416,83711.25,
8540577428,83711.7891,
8540588372,83737.2344,
8540597428,83714.6953,
8540608372,83693.8984,
8540617436,83679.8438,
8540628384,83658.6719,
8540637428,83630.1172,
8540648316,83608.8984,
8540657424,83586.0234,
8540668428,83603.8125,
8540677428,83542.2578,
8540688380,83543.5234,
8540697428,83537.1875,
8540708372,83522.6484,
8540717496,83513.5781,
8540729224,83495.7188,
8540737432,83496.6484,
8540748324,83471.5078,
8540757428,83464.7422,
8540768436,83434.5469,
8540777432,83410.6172,
8540788376,83412.7422,
8540797428,83381.4453,
8540808376,83362.625,
8540817500,83364.1094,
8540828400,83371.3906,
8540837432,83345.5234,
8540848376,83332.9453,
8540857428,83302.2969,
8540868368,83293.5312,
8540877432,83271.3438,
8540888396,83251.5156,
8540897428,83259.4688,
8540908372,83284.0938,
8540917500,83296.875,
8540929228,83245.7422,
8540937436,83233.7266,
8540948384,83235.3281,
8540957428,83200.6641,
8540968380,83185.3594,
8540977432,83208.2891,
8540988376,83184.4922,
8540997424,83187.3438,
8541008368,83210.375,
8541017440,83176.4766,
8541028400,83140.0469,
8541037432,83127.2422,
8541048380,83109.4844,
8541057428,83117.8516,
8541068368,83095.4062,
8541077428,83076.6172,
8541088380,83060.4766,
8541097428,83033.0469,
8541108372,83024.4062,
8541117440,83016.8672,
8541129224,82999.9453,
8541137432,82986.7734,
8541148372,82971.1875,
8541157428,82925.9375,
8541168420,82916.0469,
8541177428,82922.0078,
8541188320,82925.9062,
8541197428,82901.9453,
8541208372,82895.1562,
8541217440,82882.1406,
8541228408,82874.3047,
8541237436,82857.0078,
8541248388,82825.8438,
8541257428,82813.9688,
8541268436,82815.2812,
8541277432,82792.375,
8541288328,82777.9219,
8541297428,82777.6875,
8541308376,82771.0469,
8541317496,82758.3594,
8541329232,82753.3438,
8541337432,82719.6172,
8541348376,82705.4609,
8541357428,82688.0547,
8541368428,82675.9688,
8541377428,82666.8359,
8541388316,82650.1484,
8541397428,82643.1328,
8541408368,82631.6094,
8541417496,82624.2188,
8541428388,82592.8516,
8541437440,82579.4375,
8541448392,82556.6484,
8541457432,82548.7109,
8541468444,82552.625,
8541477436,82536.2266,
8541488388,82495.4609,
8541497432,82468.7109,
8541508312,82473.0625,
8541517496,82468.0078,
8541529288,82454.4141,
8541537436,82437.1406,
8541548376,82436.4141,
8541557436,82418.3281,
8541568444,82407.1172,
8541577432,82374.4609,
8541588380,82337.8438,
8541597432,82307.5156,
8541608320,82319.2266,
8541617436,82319.4141,
8541628396,82314.8125,
8541637436,82306.1719,
8541648380,82283.6328,
8541657432,82280.6328,
8541668432,82249.2188,
8541677432,82225.8828,
8541688388,82205.375,
8541697432,82178.3281,
8541708320,82162.8203,
8541717500,82172.1328,
8541729288,82111.5781,
8541737436,82109.4141,
8541748328,82101.3281,
8541757432,82086.9844,
8541768448,82071.9609,
8541777436,82064.7266,
8541788384,82081.9297,
8541797432,82057.1797,
8541808372,82040.3438,
8541817496,82043.6797,
8541828336,82026.6797,
8541837436,82027.0078,
8541848376,82021.0547,
8541857432,82010.8516,
8541868456,82001.0391,
8541877432,81976.5781,
8541888380,81970.3281,
8541897428,81966.8906,
8541908376,81929.3672,
8541917500,81921.7812,
8541929236,81889.25,
8541937440,81876.2266,
8541948336,81851.4453,
8541957436,81850.6406,
8541968448,81792.4062,
8541977436,81782.8203,
8541988392,81794.1094,
8541997432,81767.9844,
8542008372,81738.4844,
8542017440,81737.3281,
8542028340,81736.4141,
8542037436,81701.5234,
8542048392,81706.3359,
8542057432,81683.7109,
8542068424,81672.25,
8542077432,81672.5234,
8542088392,81633.7578,
8542097432,81622.4219,
8542108376,81604.6719,
8542117444,81598.8984,
8542129236,81585.0781,
8542137436,81584.8906,
8542148328,81558.7891,
8542157432,81547.1953,
8542168444,81529.6016,
8542177432,81516.6797,
8542188384,81497.7031,
8542197436,81481.6484,
8542208396,81476.8203,
8542217444,81458.6172,
8542228400,81445.9062,
8542237440,81442.1406,
8542248332,81412.9141,
8542257440,81403.8984,
8542268448,81392.8281,
8542277440,81395.0781,
8542288384,81385.1562,
8542297436,81308.1719,
8542308384,81319.5938,
8542317500,81311.1641,
8542329232,81317.5781,
8542337440,81309.5547,
8542348328,81290.2969,
8542357432,81268.7578,
8542368432,81254.5312,
8542377436,81250.875,
8542388384,81265.4141,
8542397436,81256.1328,
8542408376,81238.0391,
8542417500,81214.4219,
8542428396,81212.3359,
8542437444,81228.4844,
8542448392,81205.7656,
8542457436,81189.8125,
8542468384,81157.875,
8542477440,81167.3984,
8542488388,81137.4844,
8542497432,81134.0781,
8542508384,81116.3359,
8542517504,81111.2969,
8542529236,81111.0391,
8542537440,81065.5156,
8542548388,81051.7891,
8542557436,81050.5,
8542568384,81046.2578,
8542577436,81026.875,
8542588384,81030.0625,
8542597436,80987.3672,
8542608376,80980.7188,
8542617444,80986.5625,
8542628396,80964.1953,
8542637440,80939.9922,
8542648376,80910.0078,
8542657436,80924.1016,
8542668428,80887.1797,
8542677436,80886.6562,
8542688332,80904.3906,
8542697436,80868.2422,
8542708380,80855.9375,
8542717508,80858.2266,
8542729240,80822.0156,
8542737440,80812.8594,
8542748392,80808.6562,
8542757436,80789.4922,
8542768444,80775.4453,
8542777444,80778.5,
8542788336,80761.6094,
8542797436,80745.5938,
8542808380,80744.4688,
8542817504,80737.4922,
8542828400,80710.6719,
8542837440,80715.4453,
8542848384,80697.7031,
8542857440,80685.2031,
8542868472,80666.6641,
8542877440,80665.1641,
8542888332,80642.2109,
8542897440,80609.4297,
8542908384,80609.2812,
8542917512,80570.5312,
8542929244,80579.9922,
8542937444,80560.2969,
8542948396,80538.2344,
8542957436,80536.3828,
8542968448,80521.6797,
8542977440,80519.4219,
8542988388,80530.1094,
8542997436,80514.2656,
8543008324,80507.7578,
8543017448,80514.4531,
8543028404,80491.7969,
8543037444,80484.3984,
8543048388,80493.1875,
8543057436,80471.1172,
8543068448,80466.8594,
8543077436,80444.8672,
8543088388,80436.3594,
8543097436,80443.6641,
8543108320,80400.2656,
8543117448,80407.25,
8543129296,80408.7578,
8543137444,80349.875,
8543148336,80333.4766,
8543157436,80315.5391,
8543168452,80303.9688,
8543177436,80294.3359,
8543188392,80284.5156,
8543197436,80282.9766,
8543208324,80264.7422,
8543217508,80250.1875,
8543228404,80255.1875,
8543237444,80229.375,
8543248388,80206.7031,
8543257440,80224.1094,
8543268436,80197.3047,
8543277440,80188.4062,
8543288388,80181.6016,
8543297440,80149.5625,
8543308376,80135.1172,
8543317504,80144.1797,
8543329236,80123.7031,
8543337444,80115.4141,
8543348332,80087.6797,
8543357440,80077.2812,
8543368452,80073.0625,
8543377440,80057.6484,
8543388388,80057.3594,
8543397436,80057.7031,
8543408380,80044.5391,
8543417508,80019.2734,
8543428348,80013.1016,
8543437448,80016.0625,
8543448392,79990.6875,
8543457440,79973.1172,
8543468452,79985.8828,
8543477444,79977.0234,
8543488400,79953.0547,
8543497440,79904.0156,
8543508376,79886.4844,
8543517512,79891.2891,
8543529256,79886.2969,
8543537448,79862.6797,
8543548340,79849.2344,
8543557440,79841.3438,
8543568452,79844.1641,
8543577444,79833.7578,
8543588400,79859.4219,
8543597440,79852.7188,
8543608388,79840.7578,
8543617448,79846.0781,
8543628408,79818.1797,
8543637448,79813.2266,
8543648332,79804.4453,
8543657440,79795.0312,
8543668456,79783.0469,
8543677440,79791.9375,
8543688392,79764.1328,
8543697440,79772.9453,
8543708380,79745.375,
8543717508,79738.3672,
8543729240,79738.3984,
8543737444,79711.6172,
8543748332,79701.2266,
8543757440,79673.7891,
8543768440,79663.1016,
8543777448,79652.7578,
8543788400,79654.1875,
8543797440,79626.5938,
8543808380,79615.8359,
8543817508,79622.1094,
8543828404,79597.6016,
8543837444,79601.3984,
8543848332,79581.0703,
8543857440,79565.8125,
8543868452,79567.1172,
8543877440,79569.2891,
8543888392,79542.9219,
8543897440,79536.3516,
8543908384,79529.8047,
8543917508,79491.2734,
8543929240,79489.2266,
8543937448,79492.5938,
8543948400,79468.0859,
