timestamp,estimatedMass,estimatedApogee,detectedShutdowns,state
8638227784,28.9286232,147.233368,0,4
8638247752,28.9286232,147.432785,0,4
8638267752,28.9286232,147.193512,0,4
8638287756,28.9286232,147.38916,0,4
8638307752,28.9286232,146.977585,0,4
8638327752,28.9286232,146.631271,0,4
8638347620,28.9286232,146.631271,0,4
8638367620,28.9286232,146.631592,0,4
8638387620,28.9286232,146.762329,0,4
8638407620,28.9286232,146.737839,0,4
8638427628,28.9286232,147.8004,0,4
8638447776,28.9286232,147.666,0,4
8638467772,28.9286232,147.212769,0,4
8638487776,28.9286232,147.475632,0,4
8638507768,28.9286232,146.962799,0,4
8638527780,28.9286232,147.246994,0,4
8638547756,28.9286232,146.947449,0,4
8638567748,28.9286232,146.590012,0,4
8638587752,28.9286232,146.891129,0,4
8638607748,28.9286232,148.52652,0,4
8638627760,28.9286232,147.819229,0,4
8638647620,28.9286232,147.819229,0,4
8638667620,28.9286232,147.706436,0,4
8638687624,28.9286232,148.31517,0,4
8638707620,28.9286232,146.541016,0,4
8638727628,28.9286232,146.811081,0,4
8638747776,28.9286232,144.644287,0,4
8638767772,28.9286232,144.29277,0,4
8638787776,28.9286232,144.672348,0,4
8638807768,28.9286232,144.315063,0,4
8638827776,28.9286232,144.241837,0,4
8638847752,28.9286232,144.578781,0,4
8638867752,28.9286232,144.026077,0,4
8638887752,28.9286232,143.879761,0,4
8638907776,28.9286232,143.177933,0,4
8638927756,28.9286232,143.139206,0,4
8638947624,28.9286232,143.139206,0,4
8638967624,28.9286232,143.02803,0,4
8638987624,28.9286232,143.290588,0,4
8639007624,28.9286232,143.020508,0,4
8639027628,28.9286232,144.214417,0,4
8639047776,28.9286232,144.086197,0,4
8639067772,28.9286232,143.92627,0,4
8639087772,28.9286232,144.563644,0,4
8639107772,28.9286232,144.447342,0,4
8639127772,28.9286232,144.229996,0,4
8639147752,28.9286232,144.201569,0,4
8639167752,28.9286232,143.958542,0,4
8639187756,28.9286232,143.774368,0,4
8639207752,28.9286232,144.235519,0,4
8639227756,28.9286232,143.500717,0,4
8639247624,28.9286232,143.500717,0,4
8639267624,28.9286232,143.370346,0,4
8639287624,28.9286232,143.467087,0,4
8639307624,28.9286232,142.842697,0,4
8639327628,28.9286232,142.931747,0,4
8639347776,28.9286232,142.529617,0,4
8639367776,28.9286232,142.453461,0,4
8639387776,28.9286232,142.81604,0,4
8639407772,28.9286232,142.036041,0,4
8639427780,28.9286232,142.023071,0,4
8639447760,28.9286232,143.488815,0,4
8639467756,28.9286232,142.236038,0,4
8639487756,28.9286232,141.552078,0,4
8639507756,28.9286232,141.649506,0,4
8639527760,28.9286232,140.735641,0,4
8639547624,28.9286232,140.735641,0,4
8639567624,28.9286232,140.851059,0,4
8639587628,28.9286232,141.556961,0,4
8639607628,28.9286232,141.269577,0,4
8639627636,28.9286232,141.955246,0,4
8639647776,28.9286232,142.071274,0,4
8639667772,28.9286232,142.154312,0,4
8639687780,28.9286232,142.611053,0,4
8639707772,28.9286232,141.789246,0,4
8639727780,28.9286232,141.45105,0,4
8639747760,28.9286232,142.171021,0,4
8639767760,28.9286232,141.123749,0,4
8639787760,28.9286232,140.98819,0,4
8639807756,28.9286232,141.747391,0,4
8639827760,28.9286232,141.015991,0,4
8639847628,28.9286232,141.015991,0,4
8639867628,28.9286232,140.903336,0,4
8639887628,28.9286232,141.376114,0,4
8639907628,28.9286232,140.594055,0,4
8639927632,28.9286232,140.416489,0,4
8639947784,28.9286232,140.175888,0,4
8639967776,28.9286232,139.772934,0,4
8639987780,28.9286232,140.312759,0,4
8640007780,28.9286232,139.743073,0,4
8640027784,28.9286232,139.675522,0,4
8640047764,28.9286232,139.839157,0,4
8640067756,28.9286232,139.296661,0,4
8640087764,28.9286232,139.274979,0,4
8640107756,28.9286232,138.530182,0,4
8640127760,28.9286232,138.16423,0,4
8640147628,28.9286232,138.16423,0,4
8640167628,28.9286232,138.105835,0,4
8640187628,28.9286232,138.272964,0,4
8640207628,28.9286232,137.939209,0,4
8640227636,28.9286232,138.669922,0,4
8640247780,28.9286232,138.34874,0,4
8640267788,28.9286232,138.182846,0,4
8640287784,28.9286232,138.788345,0,4
8640307780,28.9286232,138.329071,0,4
8640327784,28.9286232,139.010742,0,4
8640347760,28.9286232,140.269287,0,4
8640367756,28.9286232,139.169952,0,4
8640387760,28.9286232,138.963364,0,4
8640407760,28.9286232,138.953079,0,4
8640427768,28.9286232,139.404404,0,4
8640447632,28.9286232,139.404404,0,4
8640467632,28.9286232,138.509583,0,4
8640487632,28.9286232,138.044617,0,4
8640507628,28.9286232,138.315308,0,4
8640527636,28.9286232,137.817917,0,4
8640547788,28.9286232,137.661057,0,4
8640567780,28.9286232,137.917328,0,4
8640587784,28.9286232,137.465591,0,4
8640607776,28.9286232,137.507477,0,4
8640627784,28.9286232,137.871155,0,4
8640647764,28.9286232,138.102203,0,4
8640667760,28.9286232,139.161377,0,4
8640687764,28.9286232,137.093063,0,4
8640707760,28.9286232,135.490143,0,4
8640727764,28.9286232,136.098267,0,4
8640747632,28.9286232,136.098267,0,4
8640767632,28.9286232,135.702057,0,4
8640787632,28.9286232,135.011993,0,4
8640807632,28.9286232,135.787674,0,4
8640827636,28.9286232,136.310928,0,4
8640847784,28.9286232,136.73735,0,4
8640867784,28.9286232,135.789963,0,4
8640887788,28.9286232,135.302795,0,4
8640907776,28.9286232,135.667511,0,4
8640927784,28.9286232,134.814133,0,4
8640947788,28.9286232,134.220062,0,4
8640967764,28.9286232,133.887344,0,4
8640987768,28.9286232,133.280411,0,4
8641007768,28.9286232,133.359207,0,4
8641027768,28.9286232,133.876694,0,4
8641047632,28.9286232,133.876694,0,4
8641067636,28.9286232,133.095322,0,4
8641087632,28.9286232,132.940079,0,4
8641107632,28.9286232,133.143463,0,4
8641127640,28.9286232,132.38176,0,4
8641147780,28.9286232,132.205353,0,4
8641167780,28.9286232,131.70285,0,4
8641187788,28.9286232,131.420395,0,4
8641207784,28.9286232,131.621475,0,4
8641227784,28.9286232,131.015869,0,4
8641247764,28.9286232,130.767914,0,4
8641267764,28.9286232,130.7108,0,4
8641287768,28.9286232,130.214645,0,4
8641307760,28.9286232,129.790039,0,4
8641327768,28.9286232,129.81604,0,4
8641347636,28.9286232,129.81604,0,4
8641367632,28.9286232,129.573029,0,4
8641387636,28.9286232,129.450455,0,4
8641407632,28.9286232,130.137421,0,4
8641427640,28.9286232,130.163162,0,4
8641447788,28.9286232,130.195328,0,4
8641467784,28.9286232,129.364426,0,4
8641487788,28.9286232,129.018631,0,4
8641507784,28.9286232,129.501617,0,4
8641527792,28.9286232,128.848251,0,4
8641547768,28.9286232,128.214874,0,4
8641567764,28.9286232,128.738831,0,4
8641587768,28.9286232,128.091965,0,4
8641607764,28.9286232,127.870811,0,4
8641627792,28.9286232,128.083939,0,4
8641647636,28.9286232,128.083939,0,4
8641667636,28.9286232,127.44384,0,4
8641687636,28.9286232,127.278687,0,4
8641707636,28.9286232,127.392014,0,4
8641727644,28.9286232,126.977501,0,4
8641747788,28.9286232,126.832916,0,4
8641767788,28.9286232,126.706154,0,4
8641787788,28.9286232,126.287239,0,4
8641807784,28.9286232,126.606499,0,4
8641827788,28.9286232,126.518852,0,4
8641847764,28.9286232,126.278076,0,4
8641867764,28.9286232,126.3825,0,4
8641887764,28.9286232,126.136063,0,4
8641907764,28.9286232,125.467056,0,4
8641927772,28.9286232,125.603554,0,4
8641947636,28.9286232,125.603554,0,4
8641967636,28.9286232,125.207771,0,4
8641987636,28.9286232,125.058533,0,4
8642007636,28.9286232,125.169411,0,4
8642027644,28.9286232,125.443497,0,4
8642047788,28.9286232,125.319839,0,4
8642067784,28.9286232,124.995178,0,4
8642087788,28.9286232,124.740433,0,4
8642107784,28.9286232,124.931808,0,4
8642127792,28.9286232,124.487335,0,4
8642147768,28.9286232,124.284714,0,4
8642167764,28.9286232,124.469536,0,4
8642187772,28.9286232,123.975075,0,4
8642207764,28.9286232,123.863937,0,4
8642227768,28.9286232,124.057098,0,4
8642247640,28.9286232,124.057098,0,4
8642267640,28.9286232,123.698006,0,4
8642287640,28.9286232,123.468056,0,4
8642307640,28.9286232,123.582108,0,4
8642327648,28.9286232,123.300903,0,4
8642347796,28.9286232,123.131821,0,4
8642367788,28.9286232,122.96167,0,4
8642387792,28.9286232,122.890121,0,4
8642407784,28.9286232,123.003593,0,4
8642427792,28.9286232,122.903412,0,4
8642447776,28.9286232,122.773621,0,4
8642467768,28.9286232,122.853935,0,4
8642487772,28.9286232,122.351791,0,4
8642507764,28.9286232,122.290588,0,4
8642527776,28.9286232,122.369263,0,4
8642547640,28.9286232,122.369263,0,4
8642567640,28.9286232,122.13018,0,4
8642587640,28.9286232,122.019127,0,4
8642607640,28.9286232,122.278694,0,4
8642627644,28.9286232,122.292168,0,4
8642647792,28.9286232,122.423141,0,4
8642667788,28.9286232,121.88929,0,4
8642687792,28.9286232,121.662712,0,4
8642707788,28.9286232,121.814743,0,4
8642727792,28.9286232,121.291389,0,4
8642747772,28.9286232,121.052582,0,4
8642767776,28.9286232,121.031479,0,4
8642787776,28.9286232,120.591377,0,4
8642807772,28.9286232,120.576027,0,4
8642827772,28.9286232,120.651123,0,4
8642847640,28.9286232,120.651123,0,4
8642867640,28.9286232,120.190086,0,4
8642887644,28.9286232,120.048965,0,4
8642907640,28.9286232,120.041832,0,4
8642927648,28.9286232,119.661118,0,4
8642947796,28.9286232,119.452087,0,4
8642967788,28.9286232,119.166893,0,4
8642987796,28.9286232,119.048561,0,4
8643007800,28.9286232,119.011536,0,4
8643027796,28.9286232,118.820534,0,4
8643047780,28.9286232,118.725113,0,4
8643067776,28.9286232,118.705566,0,4
8643087772,28.9286232,118.516014,0,4
8643107768,28.9286232,118.657173,0,4
8643127776,28.9286232,118.463852,0,4
8643147640,28.9286232,118.463852,0,4
8643167644,28.9286232,118.377716,0,4
8643187644,28.9286232,118.399071,0,4
8643207644,28.9286232,118.428665,0,4
8643227648,28.9286232,118.847015,0,4
8643247792,28.9286232,119.577431,0,4
8643267792,28.9286232,118.601318,0,4
8643287796,28.9286232,118.522209,0,4
8643307792,28.9286232,118.973099,0,4
8643327792,28.9286232,118.033623,0,4
8643347776,28.9286232,117.839546,0,4
8643367772,28.9286232,118.095123,0,4
8643387776,28.9286232,117.300133,0,4
8643407776,28.9286232,117.202156,0,4
8643427780,28.9286232,118.316277,0,4
8643447644,28.9286232,118.316277,0,4
8643467644,28.9286232,116.411293,0,4
8643487644,28.9286232,116.152779,0,4
8643507644,28.9286232,116.076706,0,4
8643527652,28.9286232,115.914612,0,4
8643547796,28.9286232,115.752968,0,4
8643567792,28.9286232,115.591637,0,4
8643587796,28.9286232,115.439735,0,4
8643607796,28.9286232,115.70121,0,4
8643627800,28.9286232,115.186279,0,4
8643647776,28.9286232,115.144402,0,4
8643667776,28.9286232,115.135811,0,4
8643687804,28.9286232,115.152451,0,4
8643707776,28.9286232,114.681122,0,4
8643727780,28.9286232,114.759239,0,4
8643747644,28.9286232,114.759239,0,4
8643767644,28.9286232,114.849281,0,4
8643787644,28.9286232,114.978889,0,4
8643807644,28.9286232,115.11409,0,4
8643827652,28.9286232,115.967133,0,4
8643847796,28.9286232,116.192429,0,4
8643867796,28.9286232,116.868706,0,4
8643887800,28.9286232,117.044395,0,4
8643907792,28.9286232,116.991241,0,4
8643927800,28.9286232,118.268059,0,4
8643947780,28.9286232,118.148872,0,4
8643967776,28.9286232,117.573349,0,4
8643987780,28.9286232,117.904854,0,4
8644007772,28.9286232,117.36084,0,4
8644027784,28.9286232,118.662689,0,4
8644047648,28.9286232,118.662689,0,4
8644067648,28.9286232,118.305122,0,4
8644087648,28.9286232,118.729477,0,4
8644107648,28.9286232,118.220909,0,4
8644127652,28.9286232,119.714668,0,4
8644147796,28.9286232,118.80291,0,4
8644167792,28.9286232,119.472244,0,4
8644187800,28.9286232,118.707085,0,4
8644207796,28.9286232,118.522102,0,4
8644227800,28.9286232,119.365128,0,4
8644247780,28.9286232,118.727318,0,4
8644267776,28.9286232,118.175476,0,4
8644287784,28.9286232,118.717766,0,4
8644307776,28.9286232,117.356728,0,4
8644327780,28.9286232,117.422386,0,4
8644347648,28.9286232,117.422386,0,4
8644367652,28.9286232,117.814117,0,4
8644387648,28.9286232,118.085686,0,4
8644407648,28.9286232,117.40683,0,4
8644427656,28.9286232,118.43631,0,4
8644447800,28.9286232,118.617058,0,4
8644467800,28.9286232,120.330376,0,4
8644487804,28.9286232,119.528984,0,4
8644507796,28.9286232,119.383385,0,4
8644527804,28.9286232,120.7285,0,4
8644547784,28.9286232,119.141838,0,4
8644567776,28.9286232,117.047562,0,4
8644587780,28.9286232,117.578682,0,4
8644607780,28.9286232,116.771057,0,4
8644627780,28.9286232,116.833588,0,4
8644647648,28.9286232,116.833588,0,4
8644667648,28.9286232,117.428566,0,4
8644687652,28.9286232,116.612846,0,4
8644707648,28.9286232,116.557579,0,4
8644727656,28.9286232,117.584335,0,4
8644747800,28.9286232,115.947937,0,4
8644767800,28.9286232,117.097313,0,4
8644787804,28.9286232,116.2901,0,4
8644807796,28.9286232,117.525459,0,4
8644827804,28.9286232,117.678352,0,4
8644847780,28.9286232,117.228462,0,4
8644867776,28.9286232,116.929611,0,4
8644887780,28.9286232,116.928391,0,4
8644907776,28.9286232,114.916199,0,4
8644927784,28.9286232,114.777367,0,4
8644947652,28.9286232,114.777367,0,4
8644967652,28.9286232,114.877563,0,4
8644987652,28.9286232,114.279655,0,4
8645007652,28.9286232,114.2024,0,4
8645027660,28.9286232,116.361038,0,4
8645047832,28.9286232,115.152763,0,4
8645067800,28.9286232,115.451828,0,4
8645087804,28.9286232,114.621201,0,4
8645107804,28.9286232,114.710297,0,4
8645127804,28.9286232,117.266098,0,4
8645147784,28.9286232,115.536354,0,4
8645167780,28.9286232,116.248566,0,4
8645187784,28.9286232,116.920586,0,4
8645207780,28.9286232,115.803482,0,4
8645227780,28.9286232,115.676422,0,4
8645247652,28.9286232,115.676422,0,4
8645267652,28.9286232,115.921425,0,4
8645287652,28.9286232,114.689674,0,4
8645307652,28.9286232,114.54126,0,4
8645327660,28.9286232,115.286583,0,4
8645347804,28.9286232,113.735893,0,4
8645367800,28.9286232,114.288109,0,4
8645387804,28.9286232,113.180199,0,4
8645407804,28.9286232,112.912399,0,4
8645427808,28.9286232,113.487946,0,4
8645447788,28.9286232,112.537956,0,4
8645467780,28.9286232,112.433395,0,4
8645487780,28.9286232,112.279488,0,4
8645507780,28.9286232,110.898926,0,4
8645527796,28.9286232,111.863739,0,4
8645547656,28.9286232,111.863739,0,4
8645567652,28.9286232,110.629593,0,4
8645587656,28.9286232,111.129898,0,4
8645607652,28.9286232,111.279915,0,4
8645627660,28.9286232,113.138626,0,4
8645647804,28.9286232,112.588242,0,4
8645667804,28.9286232,110.843544,0,4
8645687804,28.9286232,110.084145,0,4
8645707804,28.9286232,109.955849,0,4
