timestamp,threadId,minimumStack
8476222,6,15580
8476540,7,16180
8474675,8,16180
1946726,0,14148
8477405,1,14684
8477521,4,16204
8477565,5,16228
8476924,6,15580
8477388,7,16180
8476675,8,16180
1946726,0,14148
8478405,1,14684
8478521,4,16204
8478264,5,16228
8478326,6,15580
8478449,7,16180
8476675,8,16180
1946726,0,14148
8479405,1,14684
8479521,4,16204
8478965,5,16228
8479026,6,15580
8479510,7,16180
8478675,8,16180
1946726,0,14148
8480405,1,14684
8480521,4,16204
8480363,5,16228
8480424,6,15580
8480357,7,16180
8478675,8,16180
1946726,0,14148
8481405,1,14684
8481521,4,16204
8481053,5,16228
8481116,6,15580
8481420,7,16180
8480675,8,16180
1946726,0,14148
8482405,1,14684
8482521,4,16204
8482444,5,16228
8482502,6,15580
8482481,7,16180
8480675,8,16180
1946726,0,14148
8483405,1,14684
8483521,4,16204
8483144,5,16228
8483202,6,15580
8483541,7,16180
8482675,8,16180
1946726,0,14148
8484405,1,14684
8484521,4,16204
8484544,5,16228
8483904,6,15580
8484390,7,16180
8482675,8,16180
1946726,0,14148
8485405,1,14684
8485521,4,16204
8485243,5,16228
8485304,6,15580
8485449,7,16180
8484675,8,16180
1946726,0,14148
8486405,1,14684
8486521,4,16204
8485938,5,16228
8486000,6,15580
8486511,7,16180
8484675,8,16180
1946726,0,14148
8487405,1,14684
8487521,4,16204
8487333,5,16228
8487396,6,15580
8487358,7,16180
8486675,8,16180
1946726,0,14148
8488405,1,14684
8488521,4,16204
8488024,5,16228
8488082,6,15580
8488420,7,16180
8486675,8,16180
1946726,0,14148
8489405,1,14684
8489521,4,16204
8489424,5,16228
8489484,6,15580
8489481,7,16180
8488675,8,16180
1946726,0,14148
8490405,1,14684
8490521,4,16204
8490124,5,16228
8490219,6,15580
8490541,7,16180
8488675,8,16180
1946726,0,14148
8491405,1,14684
8491521,4,16204
8491523,5,16228
8490886,6,15580
8491390,7,16180
8490675,8,16180
1946726,0,14148
8492405,1,14684
8492521,4,16204
8492213,5,16228
8492273,6,15580
8492449,7,16180
8490675,8,16180
1946726,0,14148
8493405,1,14684
8493521,4,16204
8492904,5,16228
8492966,6,15580
8493511,7,16180
8492675,8,16180
1946726,0,14148
8494405,1,14684
8494521,4,16204
8494304,5,16228
8494367,6,15580
8494358,7,16180
8492675,8,16180
1946726,0,14148
8495405,1,14684
8495521,4,16204
8495004,5,16228
8495066,6,15580
8495420,7,16180
8494675,8,16180
1946726,0,14148
8496405,1,14684
8496521,4,16204
8496404,5,16228
8496464,6,15580
8496481,7,16180
8494675,8,16180
1946726,0,14148
8497405,1,14684
8497521,4,16204
8497103,5,16228
8497166,6,15580
8497540,7,16180
8496675,8,16180
1946726,0,14148
8498405,1,14684
8498521,4,16204
8498500,5,16228
8497858,6,15580
8498388,7,16180
8496675,8,16180
1946726,0,14148
8499405,1,14684
8499521,4,16204
8499193,5,16228
8499253,6,15580
8499447,7,16180
8498675,8,16180
1946726,0,14148
8500405,1,14684
8500521,4,16204
8499884,5,16228
8499948,6,15580
8500509,7,16180
8498675,8,16180
1946726,0,14148
8501405,1,14684
8501521,4,16204
8501284,5,16228
8501346,6,15580
8501357,7,16180
8500675,8,16180
1946726,0,14148
8502405,1,14684
8502521,4,16204
8501984,5,16228
8502048,6,15580
8502419,7,16180
8500675,8,16180
1946726,0,14148
8503405,1,14684
8503521,4,16204
8503384,5,16228
8503446,6,15580
