ApogeeLatitude,ApogeeLongitude,ApogeeAltitude
39.3811350835135,-8.28302308821259,2998.20076852488
39.3817874110538,-8.28474878688988,3000.1378018223
39.3821689336109,-8.28583169223364,3001.44207466342
39.380595348876,-8.28291501643124,3005.19265355353
39.3812834903412,-8.28317832887065,3002.36672808054
39.3818943278715,-8.2844478157729,2998.9288353556
39.3821557980863,-8.28438501710813,3004.59394069228
39.3827207824525,-8.28501501663536,2998.97609015071
39.3810412021412,-8.28328326596243,2997.65446636344
39.3824811002537,-8.2843052475083,3011.42720698105
39.3804861420154,-8.28242462440364,2996.28628221449
39.3811787116786,-8.28376150293589,2996.44960012261
39.3819255620445,-8.28476127599349,3002.97391926808
39.3809739732653,-8.28273151986291,3000.23866444066
39.3823361231839,-8.28457798198569,3008.86186393412
39.3817038486913,-8.28418352746656,2999.29383324592
39.3823042032726,-8.2856764552816,2998.04429220851
39.3815365674618,-8.28411739130255,2994.56157998514
39.3813229817219,-8.28258687719882,3002.59897368923
39.382175862857,-8.28376773131831,3005.88548421796
39.3822140301038,-8.2846247533283,3000.64728436165
39.3823960880198,-8.28498238100968,3001.30856280543
39.3812110237716,-8.28290386220905,2993.012397567
39.3818027961031,-8.28477785052535,2997.32781566325
39.3814377209477,-8.2838274371848,3007.97129202068
39.3824445273089,-8.28603237397884,3002.7410542235
39.3816147293768,-8.28297043279655,3001.58224930816
39.3814615773559,-8.28394751121293,3002.94856132645
39.3807664375262,-8.28288481688335,2991.11105235232
39.3812868067,-8.28232091586926,3000.199465683
39.3821842273375,-8.28481937939337,3010.13237062972
39.3815304672127,-8.28376986378097,2999.53891486751
39.3819733098906,-8.28419318986869,2992.48874788304
39.3816561176658,-8.28263892550679,3000.54669073219
39.3817724621272,-8.28432573081595,3006.37256701711
39.3819131407225,-8.28402763400419,3003.47741516365
39.380795536762,-8.28405427234569,2994.52285637127
39.3809333669782,-8.28359883632023,2996.90834525161
39.3814284579486,-8.28422324232771,2996.1764252569
39.3816250464529,-8.28411709072084,2998.54301247511
39.3824746072574,-8.28488462365498,3006.94289135797
39.3812347429085,-8.28372630558496,3003.22479145653
39.381855304535,-8.28318424525757,3002.85028476089
39.3795353065384,-8.2823228645575,2908.0204388634
39.3821661135827,-8.28517322716571,3000.57113194574
39.3807472587506,-8.28413677263631,2994.10363296979
39.3828474639904,-8.28442811356884,3004.53411739337
39.3811369135485,-8.28116118609849,3000.14175934424
39.3823258824011,-8.28424677169268,3002.88598588313
39.3815671268526,-8.28421060149054,2993.72356179365
39.3810037262392,-8.28438607486888,3000.88147301863
39.3830452302181,-8.2865313017057,3001.57059918218
39.3822014733964,-8.28416021214644,3000.20568733203
39.3805122870301,-8.2828159336846,2996.26363010665
39.3816764290689,-8.28381268338896,3002.40788282426
39.3798383076098,-8.28346450596782,2965.94490994755
39.3830725557852,-8.28587227879782,3001.27473004115
39.3813551667661,-8.28506443095071,2997.58525901817
39.3817904995754,-8.28398998686727,2985.59315114857
39.3820530090662,-8.28428602871882,3007.93900386091
39.3830864304968,-8.28634864167114,3000.39585156668
39.3816887049593,-8.28308503624078,3003.52899539157
39.380145995403,-8.28224402229135,2989.54111198108
39.3810360521497,-8.28366832275219,3002.39403111822
39.3809759475634,-8.28239457252614,2992.16111186297
39.3819500805939,-8.28478112529051,2995.50478186775
39.3831338829234,-8.28670484556494,3002.32678746781
39.3809719085543,-8.28343160780879,3001.50228620013
39.3813883496927,-8.28366020002569,2988.87961091384
39.3816431926385,-8.28390349424448,3004.35243161242
39.3809449304369,-8.28369055552803,3003.04576197673
39.3821043268464,-8.28461608974888,3000.99725287611
39.3811492923366,-8.28322868513983,2991.6410306332
39.3807996410406,-8.28328989404095,2992.08549535504
39.3815727389456,-8.28500299110377,2978.99839533366
39.3805027703898,-8.28272923498878,2994.90384604694
39.3816996357855,-8.28406964837458,3007.48250316612
39.383013468428,-8.28529776090677,3001.43890449079
39.3814335188077,-8.28422291055419,3002.66782454368
39.3817586818718,-8.28447696739123,2999.06829466111
39.3807415054103,-8.28434181874115,3000.40974673479
39.3815108036977,-8.28391062112406,2995.67221007117
39.3810962759512,-8.28316224201195,2994.38920467028
39.3818151917435,-8.28400062966531,3003.26111340442
39.3820075798476,-8.28528646496337,3000.60990661502
39.3816952724555,-8.28444454901783,3006.63244618396
39.3810265658025,-8.28414420820986,3006.09215007803
39.3812395863561,-8.2827555850772,2999.64954725764
39.3803895076162,-8.28317044091337,2998.98266693537
39.382032834335,-8.28385701509888,3005.93024248992
39.3814962254494,-8.28406654707511,2988.0228069236
39.3819107590931,-8.28400899652338,3002.36034417128
39.380948926492,-8.28384145314383,2997.18548903861
39.3824835167891,-8.28518878252192,3003.5876737155
39.3822024769114,-8.28545627606726,2998.67625413438
39.3813943753625,-8.28394375900222,3007.97118181323
39.3821761420877,-8.28487600938269,2998.74106637095
39.3811800501611,-8.28298380317066,2977.38985976728
39.3815697102855,-8.28400529666346,2992.68138997101
39.3826635605887,-8.28484254721379,3002.51076160498
39.3809827820332,-8.28292985596925,3000.95043716779
39.3819232957264,-8.2834871995003,2991.60351726519
39.3825967124317,-8.2844685447454,3003.95913581103
39.3811180732075,-8.28325998058309,2999.71112506155
39.3812618014016,-8.28456872156041,2992.4605734536
39.3821546249786,-8.28451373835631,3005.39254938465
39.3814778079285,-8.28351399413919,2991.61470798904
39.3814459467577,-8.2833795042656,3002.96133917474
39.3804012381429,-8.28377060953135,2994.2371786995
39.3830577312422,-8.28611119618474,3000.98584620613
39.3821035625676,-8.28471620824228,2999.85998110336
39.3821103450713,-8.28457208700369,3003.11269760688
39.3811220337694,-8.28414409737787,2994.75954951404
39.3829983268021,-8.28549524152013,3001.34038638315
39.3821971028927,-8.28437622530065,3004.98057329362
39.3797622290997,-8.28150341234886,3004.08821958686
39.3812893858672,-8.28339058549156,2995.64015752056
39.3821007765727,-8.28427924143256,3006.61509026383
39.3806052260984,-8.28423640850109,2999.41484461122
39.3813070885947,-8.28274488906068,3003.49615989689
39.3816710574492,-8.28470047357899,3000.96190473325
39.3824165116978,-8.28455855302782,3002.44137897008
39.3818618501951,-8.28361292901072,3005.38482473279
39.382545963037,-8.28442297828,3003.12626648871
39.3821006265059,-8.28566026162816,3004.79689372719
39.3804663984825,-8.28343663245183,2998.12934913433
39.3814664120937,-8.28323732499074,3000.95133994134
39.3815786356606,-8.28420130155952,3003.13757770293
39.3810087782674,-8.28283271135395,2995.75945291239
39.3823687635438,-8.28524719361394,3003.68883535864
39.3810142673434,-8.28308419772027,3000.19186926284
39.3806275518956,-8.28224526446341,2996.62133611665
39.3803296265975,-8.28257058828578,2997.5026010621
39.3822431201409,-8.28465209877424,2996.46410205616
39.3813072166903,-8.28371734489367,3000.38712861749
39.3828687061172,-8.28585787593367,3006.54319772964
39.3825134862455,-8.2843663318337,3003.49189525822
39.3811304119993,-8.28275591763011,3005.59082911787
39.382250647765,-8.28587362947894,2999.59265936897
39.3815551152443,-8.28274122956895,3003.01502898673
39.3811595927265,-8.28353101391395,3003.67822911021
39.3812047386511,-8.28447821790493,2996.67407603501
39.3830255071095,-8.28508259328859,3003.3427534057
39.3819754870229,-8.28543945399873,2993.46160845002
39.3810301339869,-8.283599927279,2999.43303576787
39.3819907666967,-8.28440986394271,3008.56581189271
39.3814673705547,-8.28383267254089,2992.57169197568
39.381739214205,-8.28412827674675,2997.54759739218
39.3810331002436,-8.28272882407948,2999.94909558447
39.3815380791775,-8.28454227308779,3001.25638819979
39.3805579329544,-8.28372649244282,2987.81614344853
39.3819044470653,-8.28474914358168,2998.96879234564
39.3817146669702,-8.28456278138838,2994.60302755123
39.3814868527189,-8.28354449364652,3007.80008254954
39.3816122962361,-8.28351086598687,3002.71697576689
39.3820909503117,-8.28387095889922,3006.18903972885
39.381617047858,-8.28377876315918,3004.17979790606
39.3812292328834,-8.28430931498373,2991.1426475449
39.3814530557864,-8.28465924282052,3001.5801203645
39.3804820584893,-8.2833910414615,2958.03559452091
39.3816698942415,-8.28542193990488,3005.43117987346
39.3812323337043,-8.2825077473598,3007.16251213125
39.3818157924465,-8.28420463368102,3003.17702624832
39.3815955143254,-8.28455992037641,2914.71597985368
39.3805571488969,-8.28269966157218,2989.6848997978
39.3829523455772,-8.28563637748222,3002.00686208139
39.3803452882578,-8.28274835786561,2989.55700029166
39.3818294395602,-8.28402465103773,3004.38771032267
39.3810615874502,-8.28327694086029,2999.7274759003
39.3816267540564,-8.28375849716765,3001.08892762153
39.3824539109379,-8.28509506228746,3006.6343848026
39.3815881683631,-8.28487364316774,2984.31700110208
39.3827365009969,-8.28450731710549,3001.10428574246
39.3823484621151,-8.28474126413619,3005.7295186769
39.3824584724828,-8.28507312854233,3004.53725872715
39.3820128383488,-8.28422628611249,3001.22097298154
39.3822832323293,-8.28573881923008,3004.00338150658
39.3823832634025,-8.28384129847938,2996.29803782929
39.3818602830117,-8.28382105380086,3001.60815407499
39.3826622801723,-8.28465988783539,3005.84872780039
39.3816368632512,-8.28294669371267,2998.7457169098
39.3821747786919,-8.28460163727239,3002.61412264853
39.3814112633033,-8.28371041130612,2998.2632319991
39.3826084427136,-8.28590323991914,2972.19578902293
39.3819824687029,-8.28379141177898,3006.49878629841
39.381819230984,-8.28341566805829,3006.20558248616
39.3822691992315,-8.28536747831464,2996.90361811291
39.3819773778676,-8.28577079435657,2988.29939675985
39.3818351216094,-8.28520928435198,2990.72771680257
39.3811425994432,-8.28383210445368,3004.54370670639
39.3817758982389,-8.28421888587003,3002.50266508867
39.3812262928908,-8.28459795651868,2984.78168792254
39.3830011252508,-8.28612029181911,2992.65997193598
39.3817906954402,-8.2849647625444,3002.98318134582
39.3822122763279,-8.28528608673469,3004.3004136033
39.3813253396506,-8.28360969683707,2998.70193953804
39.3812307157537,-8.28332818918018,3003.108252819
39.3822271843957,-8.28414189869156,3001.64463633964
39.3807077251223,-8.28352480147951,3001.20468718589
39.3815572342527,-8.28369770569801,2995.64475478873
39.3823083520083,-8.28504966552999,2999.62329791839
39.3820906565253,-8.28501047775532,2996.80026821424
39.3806408456825,-8.28432828639696,2987.59242214111
39.3821022013922,-8.2850139149467,3001.94311925199
39.382848497395,-8.28598578781611,2999.68510472608
39.3820964149519,-8.28512746470619,2997.03075706475
39.3827519104912,-8.28508215295151,2999.04401476573
39.3807394735205,-8.28276055768437,3002.11138074657
39.3816792115929,-8.28443810519452,3001.37358695985
39.3811414624476,-8.28258403948143,2999.16266232506
39.381760507494,-8.28382752883908,2996.98200608877
39.3819295917918,-8.28389479986511,2996.56288609998
39.3804524604035,-8.2836676770025,3001.35155334624
39.3824357572843,-8.28476626570614,3002.335733542
39.3825924220719,-8.28410771196206,3005.44781235997
39.3813068825075,-8.28348002367882,2983.41361707421
39.381169299901,-8.28320933436408,2997.86738170498
39.3810096419549,-8.28314016704221,2986.16753343303
39.3811441474325,-8.28359798922176,3000.24447423987
39.3803066289013,-8.28249895653186,2993.00555575176
39.3825088688679,-8.28528579215071,3000.88186378373
39.3810605034148,-8.28291930220117,3006.09988616368
39.380127954218,-8.28154143188241,2884.03152519222
39.3805528662958,-8.28226728258442,2999.40800244396
39.3800743060452,-8.28155114795088,2981.2628527845
39.3794325110049,-8.28219791221314,2931.88141616039
39.3820029729677,-8.28472932317594,3001.62026454781
39.3813748003084,-8.28505851070588,2992.50413237693
39.3809464303291,-8.28256903732059,3000.26856878875
39.3806953105397,-8.28383147210801,2995.10088247825
39.3811013696899,-8.28278382472395,2997.73309138251
39.3815974255436,-8.28496070871601,3005.66521831278
39.3808608616175,-8.28269571688264,2998.57741227495
39.3816177496642,-8.28387077922181,2998.28544123509
39.3815973225915,-8.28337955909535,2992.72182985535
39.3812505685886,-8.28301076020286,3004.45908653115
39.3827768350777,-8.28562100215404,3005.80289422253
39.3813401841905,-8.28370374898515,2999.36452058219
39.3807662354339,-8.28282144005797,3003.0067374313
39.3820987051521,-8.28331901452094,2999.71305905888
39.3815560434862,-8.28436699072373,2966.17546735913
39.3816511742327,-8.28402309025629,2998.17409517383
39.3823606733447,-8.28529436215341,3000.38355578201
39.3816216219075,-8.28328272394781,3000.06296450944
39.3815246381486,-8.28380631294198,2999.09382910157
39.3820790775704,-8.28385162883892,3004.18357616944
39.3800528139784,-8.28274523760393,2993.6742395568
39.3817783124099,-8.28448801783959,3003.50665255793
39.3811743019262,-8.28315652549189,3006.47987131459
39.3803850610102,-8.28254716569791,3003.51237017241
39.3817750089116,-8.28368208500358,2998.36122404106
39.3812748686496,-8.28401870197551,3003.59311523153
39.3828681159572,-8.28434031021329,3001.07867055976
39.3814577032953,-8.2836779169416,3003.85580713849
39.3796391735598,-8.2805070149414,2928.79925436906
39.3817192389162,-8.28337818716622,3001.38302721306
39.3805660118873,-8.28265139945453,2997.92632455257
39.3817525088597,-8.28454516503598,2994.66593103372
39.3833160394637,-8.28587844669918,3003.97617498841
39.3813314568701,-8.28339016692826,2999.98718269616
39.381537103306,-8.28381242073769,2998.99127436065
39.3817171556232,-8.28485488249759,3003.83717586585
39.3814285617191,-8.28294099807652,3005.34343485176
39.3834220578071,-8.28573586124657,3009.9293328133
39.3797604105357,-8.2828692531967,2956.01292152821
39.382694359705,-8.28522794090463,3006.68205614638
39.3819505468523,-8.28578515432625,2996.74314577201
39.3831590342903,-8.28636207808722,3005.8910786821
39.3813073040624,-8.28231836029134,3001.19995626257
39.3815593081433,-8.28333599642768,3002.68718512391
39.3824049986152,-8.28533628008446,3001.53801383016
39.3815187578511,-8.28332739909846,2995.81027559933
39.3814414618699,-8.28341493800173,2995.62530670657
39.3816343654257,-8.28472394889632,3003.08882980788
39.3823361341759,-8.28494149783767,3002.73727658715
39.3813606774309,-8.2841994945876,2996.8798516259
39.3825028875926,-8.28441417649451,3002.31773838925
39.3804621582708,-8.28193473869487,2995.11325406167
39.3825864610607,-8.28515798334712,3003.44403679882
39.3807350555634,-8.28359770030229,3000.19672065219
39.3816282666857,-8.28337864226295,3008.00061876261
39.381831725236,-8.28476428747957,3001.90993657505
39.3812790877598,-8.28412663246834,3000.91912569647
39.3817330256449,-8.28300772114008,3000.92699456752
39.3813195626317,-8.28377659704529,2995.89880901379
39.3818139069796,-8.28457529466038,2994.83815929311
39.3815379165848,-8.28444031419222,2997.9888800833
39.3810288653133,-8.28309565025842,3007.48147202153
39.3820192795159,-8.28408576521972,3009.57852734767
39.3808060603102,-8.28285426810025,2991.38619070731
39.381636909736,-8.28330119232083,3001.34644380833
39.3821196005031,-8.28487183065953,2997.81248138358
39.3806737180215,-8.28314668201106,2999.53420852636
39.3813509161543,-8.2845420644529,2991.78756822703
39.3817429330585,-8.28608583130139,3007.86477776444
39.3822336699481,-8.28535998810433,3006.52904470367
39.3811623614985,-8.28405790128826,2995.52630748114
39.3816850840951,-8.28457806805589,3003.34360713688
39.3808478550169,-8.28383512932636,2993.08755426136
39.3818044104506,-8.28549650720129,3003.11354946771
39.3832755950677,-8.28590396650885,3003.39617216438
39.3815561286868,-8.28374709915034,2995.08534968356
39.3813843476765,-8.28449145288236,3004.22753121003
39.3822259226699,-8.2835487787562,3004.63650285497
39.3810412914221,-8.28307758947832,2980.40505338087
39.3812526732544,-8.28322383690111,3006.00913735744
39.3828314415846,-8.28495445748487,3001.38863172295
39.3822929936004,-8.28417994890543,3002.49135939261
39.3824097032361,-8.28452315389177,3000.26997005659
39.3812387679211,-8.28254714727285,2996.22034879221
39.3802189268064,-8.28278392823874,2989.7209801051
39.3817758059271,-8.28374490319807,2999.49101302449
39.3819285289508,-8.28353249972433,2999.90334266174
39.3808231243292,-8.2828908976739,3004.3983504728
39.3817344309918,-8.28417830902097,3003.93271151884
39.3833785326332,-8.28590443992579,3003.26667177604
39.3808095036221,-8.28373335799949,3000.59139174298
39.3810240408942,-8.2830448644531,3002.60059238317
39.3812171951675,-8.2837083563524,2989.53810470074
39.3804404036653,-8.28331622311232,2991.66996688374
39.38105536763,-8.28360552105833,2990.11955861055
39.3821757313797,-8.28552629155325,3005.51063662354
39.380834058977,-8.28254013173994,2986.65109718382
39.3819635717224,-8.28384804647602,3005.40819886637
39.3810342632904,-8.28345954029512,3004.84798321713
39.3821215922649,-8.28421032192238,3005.69737448135
39.3807013531589,-8.28325113793224,3005.90651009698
39.3812653860367,-8.28407040663018,2996.78044085467
39.3806087280703,-8.28241440538896,2996.44672797948
39.3808574906194,-8.28290291836906,2983.06835524801
39.3816236244039,-8.28467769386659,3005.02908065365
39.3817173304755,-8.28356388837945,3000.61761406479
39.3828831688722,-8.28558491411623,3006.05937658931
39.3828116456169,-8.28517839237438,2999.20283530767
39.3827605212428,-8.28487973897425,3002.00650358284
39.3831284498767,-8.28591691865866,3001.85233675345
39.3819459725092,-8.28438387194554,2998.89582320915
39.3822244458731,-8.28507434616964,3005.96518385795
39.381891143906,-8.28392524255118,3003.86603815882
39.3809860148845,-8.28384809750451,3000.83969941294
39.3808634055945,-8.28271906268918,3000.76747572745
39.3822485191209,-8.28497139714515,2996.31165625046
39.3815170481805,-8.28362172421636,3001.58449747312
39.3814514757583,-8.284077326575,2999.65239622749
39.3825072921268,-8.28592050937126,3001.95615835822
39.3812708671192,-8.28316627222238,3002.6134083197
39.3816429077692,-8.28367209481994,2999.63280732958
39.3810393398734,-8.28305181990689,3000.74189833855
39.3816097170782,-8.28355080219335,3004.46680393713
39.3821626737257,-8.28408160545278,3005.63641158958
39.3813431846349,-8.28279288614501,2999.57579407352
39.3822365852683,-8.28521429515125,3008.81702647024
39.3815775467324,-8.28338642270786,2997.40393521398
39.3821975329124,-8.28466928855597,3002.77905113675
39.3804383725775,-8.28283438029487,2994.08347280605
39.3817072163156,-8.28427343579909,2996.74106335252
39.3814824490427,-8.28401477594847,3004.26170163338
39.3818445331785,-8.28481400847989,3004.03054697973
39.3827305359499,-8.28479060463149,3006.86020411582
39.3831757989687,-8.28605777120758,3005.31240803803
39.3818164199449,-8.28463283078748,2960.11842238941
39.3808517666191,-8.28386138150816,2982.46156975993
39.3810201077168,-8.28384140369586,3000.29018129108
39.3828094521021,-8.28571840620061,3007.38076680191
39.3824244626473,-8.2838466329872,3003.59556498137
39.3814277880131,-8.28348775438105,3002.5169673268
39.381418146385,-8.28264155370723,2997.90565531634
39.3819733786254,-8.2849626159208,3002.21863603167
39.3807540925087,-8.28337116359521,2996.15263209882
39.3816099016731,-8.28358267745194,2989.49371038904
39.3812848295415,-8.28366166400834,3001.2461737535
39.3819000329442,-8.28427764243175,3005.27916785617
39.3807217341562,-8.28391596827114,3002.58797943103
39.3822834806263,-8.2843805150179,3001.64144389653
39.3808912236548,-8.28322979513695,3001.03338192622
39.3814811407517,-8.28309419159875,3000.04821043617
39.3802491274129,-8.2814704387188,2997.96238247022
39.381690706566,-8.28417903895726,2998.61679799436
39.381823486734,-8.28442922811355,2996.74143362404
39.3833687670819,-8.28525285328909,3000.70271156323
39.3809945059482,-8.28366753304251,3002.96137511582
39.3805529914968,-8.28230686879733,2999.37395007539
39.3808349872709,-8.28396484538924,3000.53461367607
39.3817342680254,-8.28368056307488,3003.8034543137
39.3813460620311,-8.28334515366196,2996.85162821769
39.3810900671787,-8.2831262883501,3002.94363897926
39.3811186249475,-8.28339839545123,3000.98313427324
39.382312704492,-8.2842582330501,3001.55258673013
39.3819425475067,-8.28423352891018,3002.27183566174
39.3823739371694,-8.28453588828417,3008.89576146804
39.3812016931663,-8.28483477704112,2996.72572785581
39.381686484064,-8.28476886403417,3003.32478770828
39.3820598126965,-8.28567807016753,3004.87240266876
39.3818322837254,-8.28467625411388,3002.84557972556
39.3821712714074,-8.28480646365053,3006.08551623562
39.3810051026408,-8.28238076634453,2998.87785021527
39.3825403542708,-8.28568694862152,3008.20415901163
39.38137096223,-8.28343762936739,3000.2208691462
39.3822204269233,-8.28453110286539,3003.1584361175
39.381158413959,-8.28335241347702,3001.78229497198
39.3809915420179,-8.28267224273226,2997.06992304705
39.381256375625,-8.28374377479991,3004.06933198985
39.3800526656564,-8.28221789041169,3000.10805699043
39.3815291808982,-8.28399555986052,3002.8823653694
39.3836157426378,-8.28653280620751,3001.33917383588
39.3825355944999,-8.28466192921451,3007.51472417719
39.382151498069,-8.28486106719836,3004.75570265901
39.3815402978193,-8.2850417255387,3005.43722918596
39.3823155066683,-8.28520551288963,3008.94724468165
39.3817294140035,-8.28404134469406,3007.03329898648
39.3831319811245,-8.28530327938052,3000.15415148571
39.382590500293,-8.28653142014901,2995.50306456271
39.3817112223774,-8.28355076052219,2994.86145770699
39.3806400588445,-8.28363829645559,2999.3296938897
39.381986733342,-8.28485482594768,3000.11114221815
39.380949747094,-8.28278619330262,2996.27559574044
39.380903512905,-8.2832001269901,2998.28943936905
39.3826790089267,-8.28496518198365,3007.61708401423
39.3825315046235,-8.28500463685949,3007.31268751097
39.3805986081377,-8.28319968049214,2999.16862622534
39.3819619082541,-8.28362823240706,3005.81217464119
39.3822129490413,-8.28550083055245,3008.34332564592
39.3806355186596,-8.28203060507307,2988.30149677686
39.3800183997633,-8.28201114251671,2986.61350481559
39.3825310550085,-8.28452061669434,3001.30624492659
39.3811604706478,-8.28316278139575,2999.78780468356
