ballLandingLatitude,ballLandingLongitude,paraLandingLatitude,paraLandingLongitude
39.3736677037662,-8.27725221598818,39.3852282242662,-8.27227263007378
39.374199776214,-8.27876995904425,39.3840905062495,-8.2705412167782
39.3719801208691,-8.27952316657468,39.3826259383347,-8.26984067267542
39.375702546316,-8.28220018009736,39.3835252610423,-8.27173486300223
39.3755588969401,-8.28051310989202,39.384909949451,-8.27038478329366
39.3733475532587,-8.27782764181898,39.3834312951528,-8.27042277892824
39.3749489479335,-8.28031533850436,39.3847967431399,-8.27083980504936
39.373302004755,-8.28025607247245,39.3841816806908,-8.26961902178026
39.3748879977942,-8.28002824954301,39.3835374891085,-8.26975060815916
39.3760137490391,-8.28099043094667,39.3828057653654,-8.26937451336172
39.3722473547817,-8.27962490228185,39.3835358246126,-8.27033178390623
39.3757552813693,-8.27925443057609,39.3832664174847,-8.27026108507467
39.3762337198639,-8.28250125720169,39.3846122027061,-8.27083640608267
39.3746919232201,-8.28017277983393,39.3834981489329,-8.26905463729617
39.3777097092826,-8.28284357476455,39.3845768428353,-8.26993785507339
39.3747234662161,-8.27976477434954,39.3836598275814,-8.26936093137297
39.3762110309441,-8.2810835514764,39.3856664805676,-8.27179297096451
39.3757962951991,-8.28050607068587,39.3844270343518,-8.27034681405689
39.3743762596397,-8.27901481100784,39.3853954251539,-8.27139675558409
39.3750897992284,-8.27874232399407,39.3847066445822,-8.27062897730556
39.3766053756529,-8.28116991556501,39.3849130120986,-8.27126096996421
39.3720676392497,-8.27969242519614,39.3835224214303,-8.26981357610883
39.3754670699,-8.27955350068419,39.3852767683868,-8.27125024366737
39.375216975897,-8.27831164830601,39.3852017925473,-8.27169771406369
39.3761444931751,-8.28131010411128,39.3826909791318,-8.2689172166119
39.3749834769582,-8.28268125129329,39.3837176180108,-8.27051947644439
39.3744698505746,-8.27840863661982,39.3840760658188,-8.26976570565333
39.3778717801298,-8.28259711983931,39.3848858476133,-8.27040284235544
39.3752161439417,-8.27952319533744,39.3845800684417,-8.26969379955693
39.3749027892573,-8.27977502528836,39.3843994721526,-8.27066396339579
39.3767189699293,-8.28106910107237,39.3846614773997,-8.2710503040884
39.3730388231029,-8.27734217871967,39.3840629726976,-8.27117242456796
39.3761345788543,-8.27991585911308,39.3834075027973,-8.27080014946465
39.3756080066585,-8.28132490280377,39.3834346694023,-8.26965200599211
39.3755984850025,-8.28006365810159,39.3832070630605,-8.27129966199947
39.3763901130669,-8.28025471158821,39.38429460177,-8.27015829381202
39.3756749972827,-8.28084085157713,39.3831087939084,-8.26964658302387
39.3743616490883,-8.28030775125364,39.3837844917904,-8.27104295096417
39.3751911440832,-8.27986844774286,39.3843587197119,-8.27012317004237
39.3740525746343,-8.27835203718783,39.3847508321252,-8.27057466483702
39.3760306706251,-8.27978969566507,39.3843504747097,-8.27180737288202
39.3757122741803,-8.28051395357454,39.3846316780231,-8.27105428803614
39.3771683249017,-8.28093227914917,39.385315856791,-8.27153199907186
39.3754099698062,-8.28115886498571,39.3841896985622,-8.26995419926335
39.3737493332509,-8.27998048969079,39.3839512912202,-8.26975779830084
39.3752426686655,-8.28072314518188,39.3833807616568,-8.27070571395437
39.3759402359916,-8.2820990266597,39.3847063947204,-8.27180309075173
39.374745549227,-8.27883522948586,39.3852879232678,-8.2715240518932
39.3738996281003,-8.28257975227901,39.3840117774354,-8.27039024775067
39.377410976008,-8.28193065339962,39.3843390864769,-8.26991268666253
39.3748174190004,-8.28030912902815,39.3834746055425,-8.26924132540645
39.37638486199,-8.2802746707414,39.385003050024,-8.27112094421933
39.3748919496055,-8.28068911101011,39.3834636757086,-8.27157531303732
39.3750960345501,-8.27963857255923,39.3832101968618,-8.26990488555548
39.3754962552033,-8.27950245451481,39.3836146137403,-8.27039159202371
39.3740683572552,-8.279566030277,39.3840431415759,-8.2689993194948
39.3725334259567,-8.27917581281961,39.384892545804,-8.27090006064964
39.3742294920528,-8.27903597285929,39.3844529875298,-8.27050892034787
39.3736576752832,-8.27853248866409,39.3847674987571,-8.27212565374042
39.3762313068889,-8.28078414652138,39.3825400622239,-8.27021904009237
39.3770732374179,-8.28158663807358,39.3845766783418,-8.27151805023443
39.375296577739,-8.27928841594944,39.3845593451837,-8.27071155710219
39.3740723024496,-8.27953267123969,39.3839733653888,-8.27101488194629
39.3749162863498,-8.28048381139975,39.3846375407857,-8.27137323837468
39.3764428211878,-8.28012199056914,39.3840281306168,-8.2720984803031
39.3725813884171,-8.2794808275275,39.3834127577171,-8.26982069334681
39.3758209198959,-8.27933263623127,39.3846054253037,-8.27184821657511
39.3764894233685,-8.28120793165213,39.3831525920074,-8.2696790068515
39.3757118411569,-8.28133312687724,39.3835395773526,-8.27006198303341
39.3758906549825,-8.28059400055617,39.384223435188,-8.26957479792475
39.374582189518,-8.2793451474817,39.3849624739029,-8.270970615928
39.3745435644828,-8.27852294431262,39.3831230666603,-8.26978292997835
39.3755715454747,-8.28020653400345,39.3846340975803,-8.27079360308164
39.376007763146,-8.28108144821141,39.3847248247149,-8.27061578016156
39.3754248245617,-8.27895843240436,39.3840188103214,-8.27095607090007
39.3761951497435,-8.28136813096189,39.3843109041736,-8.27121302814728
39.37601345229,-8.28106889751252,39.383559441824,-8.26946592371521
39.3748910053724,-8.28013736821882,39.384369143363,-8.27151726728496
39.3753483839593,-8.28075433032915,39.384446726674,-8.27041617222795
39.3753679638278,-8.28074080410986,39.3841234306145,-8.27151035453373
39.3751238950379,-8.27876494869542,39.3834986918091,-8.26979774880299
39.374542512632,-8.27845551130188,39.3840231932641,-8.27060695827308
39.3763103297195,-8.28192610715503,39.3847650917251,-8.27121217342934
39.3764452628887,-8.28053453465247,39.3841357929201,-8.27177788093948
39.3751176004617,-8.28041233664916,39.3838774651089,-8.27097714110812
39.3760063972158,-8.27958139575286,39.3831828591884,-8.26908549392656
39.3753459085854,-8.27830704805263,39.3835769715843,-8.26968023283628
39.3735618484621,-8.28170868480035,39.3847459844002,-8.27046488469118
39.3742284344182,-8.27986548659857,39.3842937259273,-8.27140424721665
39.3726656681787,-8.27921407848251,39.3843598466117,-8.27120770621883
39.3766080152289,-8.28250708519557,39.3839939115107,-8.26988467944432
39.3749537709739,-8.28107068456904,39.3852661318774,-8.27254190194467
39.3754081001416,-8.28086739176845,39.3844383205977,-8.27090329097896
39.3747732964318,-8.27912848075206,39.3848479055252,-8.27106203482649
39.3751862355311,-8.28128342922325,39.3842328539473,-8.26978828244681
39.3755004650937,-8.27991393106944,39.3833924053089,-8.26973306110651
39.3761047204554,-8.28017120087342,39.384350464355,-8.27121748778439
39.3759120918193,-8.28059825004384,39.3845296310722,-8.27149595119898
39.3774835590617,-8.28131358467426,39.3858441275377,-8.271892108592
39.3749433275915,-8.27852794342978,39.3840290827304,-8.27023014312765
39.3736497797691,-8.27908803965486,39.3836884465137,-8.26893840802219
39.3760223534213,-8.28125297899009,39.3849920985169,-8.27177732549823
39.3758003244868,-8.28071053899527,39.3840210381722,-8.27105081578548
39.3756791299866,-8.27948321449967,39.3833132729331,-8.26983388613735
39.3752908167457,-8.2795434831042,39.384354976464,-8.26986619516254
39.375349790838,-8.2810649061686,39.3832295421423,-8.27020201192101
39.3754242952946,-8.27967363611701,39.3844640763446,-8.27161175870588
39.3763843652332,-8.28243177163796,39.384247377356,-8.27111592195518
39.3767479143665,-8.28054439531125,39.3843499734749,-8.27092695217909
39.3723648427412,-8.27813792906991,39.384694155745,-8.27062511886224
39.3740065901021,-8.28014216508471,39.3840634963412,-8.26979842683368
39.3752455599191,-8.27990039866464,39.385122119955,-8.27118335137228
39.3761021083557,-8.28154813446156,39.3842244593606,-8.2712064300232
39.3753027741668,-8.28047269427709,39.3836334088746,-8.27067433981594
39.3740546893963,-8.27817794613402,39.3844447820577,-8.2702707887757
39.374963269805,-8.28010172671073,39.3839682049849,-8.27049089430781
39.3747339081695,-8.28320482106254,39.3841735138789,-8.26953418162977
39.375462068881,-8.27945023758978,39.3840351494511,-8.2716417147637
39.3741246758092,-8.2793367958999,39.3850387372371,-8.27164385755086
39.3741563980127,-8.28119137328141,39.3858460839594,-8.27248599627863
39.377226621079,-8.28186877553077,39.3846167313734,-8.27105440582896
39.3752970051915,-8.28067366832064,39.3835095275378,-8.26993110064734
39.3736239149464,-8.27879794956716,39.3844364874536,-8.27085716485666
39.3762071103222,-8.28142311555706,39.3836538185189,-8.26994682025679
39.37736445693,-8.28259531194833,39.3836831691327,-8.27028703002536
39.3754097232771,-8.28142014000464,39.3837632109443,-8.2701277856124
39.376455390694,-8.28114254521294,39.3835994205252,-8.2700424657273
39.3754705822564,-8.2790906516719,39.3836994661334,-8.27154149436745
39.3747968662112,-8.27985438308032,39.3841294059739,-8.26924472483068
39.3734977541723,-8.27896828420508,39.3846860196631,-8.27101556958763
39.3749824721082,-8.27979288586665,39.3851987620797,-8.2707904340418
39.375039767376,-8.27934871037431,39.3852780954056,-8.27135065175011
39.3769086050145,-8.28082220542244,39.3845334800968,-8.27037506803229
39.3748885347418,-8.27991294246639,39.3846138663387,-8.27103304711478
39.3768130113892,-8.2813105739304,39.385466682118,-8.27188976624255
39.3764904392743,-8.28011975632264,39.3844364552759,-8.27059046194647
39.3748027595598,-8.28061744384552,39.3838736537915,-8.27042083909759
39.3745621036304,-8.27773191127832,39.3856952997218,-8.27173051109148
39.3758922975363,-8.27835515962469,39.3828541032154,-8.26836495829331
39.3765694867049,-8.28126262424395,39.3841821370613,-8.27001630710019
39.3757354164851,-8.28042223358856,39.3859470905331,-8.27246526457018
39.3759101815483,-8.28034835753067,39.3842498675381,-8.26993359746579
39.3765675045419,-8.27971112417653,39.3835539891929,-8.27026379489121
39.3720686080759,-8.27949104729486,39.3831031554992,-8.26980368185013
39.3751851773403,-8.28018905237071,39.3847842904678,-8.27110146406556
39.3747773707442,-8.27893327598095,39.3830698293207,-8.26873411349681
39.3742865732609,-8.27908977270591,39.3841804521404,-8.26987985878187
39.3754867372012,-8.28116825781664,39.3839627520593,-8.27146140820417
39.3758740226794,-8.2816491662867,39.3844416225981,-8.27030000192851
39.3762952978293,-8.28100679949263,39.3845391900516,-8.27096321535906
39.3767106517964,-8.2815880187176,39.3839967690237,-8.27063148874742
39.3749517377516,-8.28027273822127,39.3850174008047,-8.27078820450675
39.3724189090973,-8.27980438027513,39.3830758437299,-8.26986865304717
39.3753404914275,-8.28041845950463,39.3847237844466,-8.27067566193232
39.3724842682922,-8.2801308019014,39.3832131741179,-8.26939578698554
39.3750292750448,-8.27915318922122,39.3843371394854,-8.27140091285597
39.376336822773,-8.28041720425367,39.3843785950276,-8.27038079901167
39.3753180454088,-8.27974386544173,39.3848392925081,-8.27111899803927
39.3776224968014,-8.28196847478871,39.3834860671318,-8.27048994876688
39.3743797114064,-8.27911349204469,39.3837375862026,-8.2712594484839
39.3756057212032,-8.28063762846348,39.384692589076,-8.27150224351469
39.3744458756446,-8.27954994795416,39.3827112757947,-8.26918873765453
39.3731676938573,-8.27962722508449,39.3834890960386,-8.26869242830124
39.3755097257179,-8.27919082644847,39.3833716089675,-8.26894577095161
39.3759291883713,-8.28067319338459,39.3847853034348,-8.27125819366933
39.3750125773556,-8.27717220982608,39.3846691290988,-8.27067841355192
39.3745217576322,-8.28116227174994,39.3832703950328,-8.27039140758284
39.3741234444246,-8.27921948289562,39.3846719405131,-8.27207618836665
39.375246650259,-8.27927404108944,39.3839171364668,-8.27093475092509
39.3768431581801,-8.28105563119781,39.3827228061857,-8.26953127772866
39.3775897727825,-8.28201299394906,39.3837918451846,-8.269580519876
39.372931807726,-8.27805910330107,39.3834221695879,-8.26946488475078
39.3757483887083,-8.27882325209221,39.3840709246364,-8.27242671289815
39.3763757888178,-8.27959526461649,39.3835354448427,-8.27037251128896
39.3762021744173,-8.27998422515391,39.3838085644909,-8.269667769879
39.3759429577541,-8.28088976278316,39.3839921211558,-8.26968410689669
39.3746542181122,-8.28083567822188,39.3841924789869,-8.2697296630799
39.3743079205394,-8.2789144838911,39.3848392011015,-8.2711963972149
39.3755924211402,-8.28053564457492,39.3842443753687,-8.27122418387299
39.3737497218316,-8.27880051219555,39.3843687525773,-8.27094092334981
39.3752617365549,-8.27907424792508,39.3840242244125,-8.2710960447655
39.3760865518795,-8.2816784313726,39.3843443342862,-8.27061903117785
39.3749797553633,-8.27948875532032,39.3840922637332,-8.26974225034445
39.3769525297341,-8.28095202721335,39.3846643227329,-8.27089632773125
39.3766248737101,-8.28083314650811,39.3838177192151,-8.26987621949722
39.3762568345698,-8.28007539624356,39.3833119877968,-8.26979065820759
39.3754786836712,-8.28163451356719,39.3837281207837,-8.26968017630406
39.3759385221147,-8.28015693266651,39.3848518789703,-8.27123579488931
39.3760646929654,-8.28101828280271,39.3851733870121,-8.27106245204402
39.3751002867357,-8.2813842882364,39.3836440938037,-8.26878497693081
39.3737979613441,-8.27890682189585,39.3839251074681,-8.27069256333202
39.3742271204653,-8.28108103541795,39.3847896421657,-8.27064981513815
39.3738936970649,-8.27835937832858,39.3828970593567,-8.27094588315823
39.3769155046156,-8.28022159855246,39.3853302290157,-8.27082057958871
39.3761336914693,-8.28130874256262,39.3846532350606,-8.27050699589541
39.3752720993274,-8.28011375123029,39.3838962661563,-8.27087882571158
39.3746347132557,-8.27865659924784,39.3831284823236,-8.27063737355852
39.3743820872204,-8.27774078978491,39.3844021815137,-8.2712143405281
39.3755473255761,-8.28155549478723,39.3846482730465,-8.27129833709314
39.3743559367808,-8.27765088648117,39.3844843604926,-8.27110327540232
39.3755986696158,-8.28072912855135,39.3831611343901,-8.27123458127513
39.3745249740763,-8.27948473848378,39.3848377861538,-8.27135068247424
39.3754709340904,-8.28004204648655,39.3829953516897,-8.2703504103042
39.3750731767429,-8.27979718396453,39.3841188720788,-8.27090186560975
39.3754988113471,-8.28053716445681,39.3849548787069,-8.2717897361172
39.3771126814481,-8.28207240143883,39.384362622306,-8.27024752729996
39.3767120196888,-8.28092249795503,39.3843340105613,-8.26959129412617
39.3739776528298,-8.28273901360803,39.3855579961813,-8.27210931303209
39.3757302909807,-8.28111625551482,39.3838625180006,-8.27045466127881
39.3749295785201,-8.27980882473304,39.3840498149575,-8.27142301962168
39.3742902968476,-8.27899402832591,39.3834805847705,-8.27001731326019
39.3763706539237,-8.28056990119869,39.3838569245631,-8.27106509607201
39.3732654235076,-8.27721901569381,39.3846347921398,-8.27092483180225
39.3768640203975,-8.28229686394131,39.3843897392673,-8.2704803404531
39.3758441250805,-8.28015096181837,39.3840444555475,-8.27127551963405
39.3757215353645,-8.2814098804223,39.3853196219169,-8.27146891236221
39.3761152703121,-8.28057953047629,39.3837322875154,-8.26937135576772
39.3752280740926,-8.27925824001808,39.38444577978,-8.27077823186883
39.3728067090254,-8.27714866458016,39.3834552052213,-8.2688499762145
39.3747541095556,-8.28134812873773,39.3844869285753,-8.27060773358553
39.3742444309506,-8.27834273044962,39.385688946673,-8.27190175638589
39.3725482999491,-8.27976112447215,39.3843960314805,-8.27150697107533
39.3761004580208,-8.2802022713349,39.3836449436531,-8.27100116002195
39.3753191491283,-8.27988010572123,39.3845617811565,-8.27016040919227
39.3750338835931,-8.28023492635696,39.3841325680472,-8.27119215819281
39.3771721683484,-8.28248433661126,39.3845407119888,-8.2717680051166
39.3746524757583,-8.27974139085827,39.3837872089775,-8.27062367562003
39.3770075390477,-8.2811937457362,39.3852988047828,-8.27191986038894
39.3755060827223,-8.28031410493183,39.3840430103649,-8.26971016635979
39.3740187037105,-8.28242235980343,39.3830665287664,-8.26907457917324
39.3760470977254,-8.27985796172238,39.3841526551378,-8.26962396555058
39.3735072661016,-8.27851473698417,39.383650667034,-8.27072832366286
39.3758416519078,-8.27914826473371,39.3840533198683,-8.27037430797636
39.375763109579,-8.2806225461695,39.3830888692507,-8.26998987354204
39.3754930996557,-8.27954967638015,39.3843610377576,-8.27211904399844
39.3754733291868,-8.27944198822564,39.3835251237418,-8.2690953842336
39.3725532393469,-8.27651971615081,39.3834493083758,-8.27045496613385
39.3761849600287,-8.28121400651192,39.3836553337144,-8.26992498200494
39.3755187554506,-8.27932824574777,39.384279482039,-8.26987642703219
39.3760555942419,-8.28071409476735,39.3842611105277,-8.26974736942046
39.3756729666011,-8.28059511231494,39.3847209646155,-8.2706202526803
39.3759981360173,-8.28031471113675,39.3839512269041,-8.26958648000399
39.3762209165329,-8.28176952648037,39.3840479571781,-8.2695961326659
39.3757778861233,-8.28168429299178,39.3842549884895,-8.27083859808924
39.3760141807497,-8.28131457927949,39.3851484296121,-8.27121578767432
39.3745260170405,-8.27718675400032,39.3836834195704,-8.26877880143682
39.3747583702296,-8.27950258680038,39.3849449183768,-8.27231585046061
39.3767424421551,-8.28078348098136,39.3831749932818,-8.27042521683394
39.375443078886,-8.28068326547952,39.3851537558349,-8.27078495728269
39.3749891242024,-8.27928761906661,39.3841855029247,-8.27206858845745
39.3762712269721,-8.28029310257786,39.384602628407,-8.27205021543402
39.3756185173191,-8.28049089582214,39.3836835412921,-8.27007207376485
39.3748120073003,-8.27984103468825,39.3837213849067,-8.27103089476064
39.3746198483741,-8.28110842067859,39.3842747114986,-8.2705054651519
39.3752076889778,-8.27949276278025,39.3842311774903,-8.27000365988491
39.3748443355037,-8.2808425658539,39.3841062030669,-8.27083271847053
39.3759414231136,-8.28112975591725,39.3841078724999,-8.2711937278721
39.3762801012022,-8.27955633282313,39.3840069609452,-8.27037310795966
39.3743078860327,-8.27897125796295,39.3842123606599,-8.27054249757628
39.3772093070284,-8.28274454350927,39.3859897108012,-8.27264899855921
39.374801271285,-8.27918007756894,39.3845611064313,-8.27028180425184
39.3746681421818,-8.28164800706781,39.3847390573363,-8.27095124506267
39.3753772392254,-8.2805069433993,39.3836263277912,-8.2705413614693
39.3764366204507,-8.28209200461896,39.3832151633883,-8.27045552628763
39.3746061244489,-8.27950786817928,39.3845252158144,-8.2700943510094
39.3753411363804,-8.28017590592762,39.3841871951939,-8.27124629297349
39.3772296431527,-8.2814917141361,39.3834293221374,-8.27000343003508
39.3750242144073,-8.27998814369715,39.3826984411895,-8.26959038974111
39.3752245770014,-8.27852037350909,39.3842193119653,-8.27028817945395
39.3755138725542,-8.28008969754002,39.3840812992675,-8.27008579244174
39.3757743657983,-8.28026481806353,39.3840747439316,-8.27105132311504
39.3736390260594,-8.28211810447171,39.3851444428986,-8.27026283733776
39.3765611662795,-8.2823711476349,39.3851747748531,-8.27104905358473
39.3747728569186,-8.2796432222803,39.3837804984009,-8.27189404827298
39.3744679223311,-8.27855448954402,39.3835089162753,-8.26961212192705
39.3753481864361,-8.2800719235301,39.3829101676231,-8.26928665528799
39.3762982996754,-8.28101504933307,39.3844622275066,-8.27095901975462
39.3743911386954,-8.27813863524969,39.3847028614336,-8.27061478448531
39.3750054102859,-8.27988152230034,39.3841835914419,-8.26961060585235
39.3730849179339,-8.27801153213654,39.3847708841263,-8.27167687819541
39.3762422824528,-8.28183373425243,39.384445137265,-8.27051937067719
39.3760292501962,-8.28074592101193,39.3839990290104,-8.27103551457445
39.3750569264143,-8.2826593257948,39.3842595710933,-8.27100171225339
39.3767619572403,-8.28148555475944,39.3850476971544,-8.27095094082885
39.375034658301,-8.28040023743702,39.3851067647256,-8.27188390167005
39.3732829217774,-8.27831299644093,39.3841435534381,-8.27045835978112
39.3757086449227,-8.28013298230774,39.383189044617,-8.26933840481883
39.3752687158739,-8.27963034711008,39.3847726420311,-8.2713670961186
39.3761160027052,-8.28070083987549,39.3828987492915,-8.27001778896711
39.3768601321614,-8.28199794749325,39.3854287442486,-8.27133492583815
39.3785939907297,-8.28446763106805,39.3833979625372,-8.27034121583714
39.3771531838538,-8.28314568032334,39.3851281038573,-8.2717225764198
39.3771504805505,-8.28157566630512,39.3841358515293,-8.26973054803118
39.3749941971642,-8.27903382148376,39.3834057100382,-8.26994111468196
39.3737264966751,-8.27849083974284,39.3842892650829,-8.27169642277277
39.3751122982838,-8.2788514643314,39.3829694335292,-8.26970550054654
39.3759271241806,-8.28079327190156,39.3842917625713,-8.27152551533625
39.3740627548035,-8.27908284566102,39.3850082830694,-8.27059175385573
39.3767844967609,-8.28183364962314,39.3839833336325,-8.2705031378816
39.3753010253768,-8.27896932672251,39.3841653063108,-8.27026055239002
39.3766803351542,-8.28077344048633,39.3853030680802,-8.27247699045446
39.375300938028,-8.27898805811918,39.3834331176973,-8.27065191261284
39.3759418076564,-8.2803568248423,39.3836294720357,-8.27065419799211
39.3747727630548,-8.28082531561714,39.3831741655268,-8.27009602245824
39.3750341884147,-8.27953682362009,39.3835742052831,-8.27003150185813
39.375024674659,-8.2782413899057,39.3833056295913,-8.27030078460042
39.3752652013518,-8.2789180985647,39.3854892090917,-8.27167379043381
39.3765744546172,-8.28145840764559,39.3836350388331,-8.27052992200093
39.3752053791944,-8.28085029404222,39.3843059834825,-8.26941513178947
39.3737670559266,-8.27936369100106,39.3840682977896,-8.27018330526215
39.3761653020458,-8.28156398410273,39.3848041476355,-8.27082960300538
39.3746099951863,-8.27844365664908,39.383312215225,-8.26948173536391
39.3752031450078,-8.27884190940625,39.3846391607669,-8.27110177961461
39.3751294737852,-8.28137157691475,39.3830733666523,-8.26942772900099
39.3735903716452,-8.27789082978,39.3842294041696,-8.27071414520519
39.3745407020737,-8.27872564602716,39.3838107165039,-8.26911553347491
39.3753425640357,-8.28003907985092,39.3848242960545,-8.27087837268341
39.3761437707397,-8.28056645306125,39.3846582200865,-8.2710312085327
39.3751978665475,-8.27822304205924,39.3840926861662,-8.26984158560878
39.3746006032193,-8.27777653006548,39.3840723875589,-8.27099084201965
39.3757031640976,-8.28024478861955,39.385053507342,-8.27018779444731
39.3748005928113,-8.280479335229,39.3852235644822,-8.27142172892686
39.3748678874429,-8.27967272409024,39.384676879078,-8.27052774317978
39.3749207893324,-8.28087511187488,39.3847315241243,-8.27155022485725
39.3763850258556,-8.27995697394471,39.3840147350107,-8.27081044864191
39.3758863154485,-8.28132264524098,39.3837059634177,-8.27009407967644
39.3761037487477,-8.27965354647569,39.3844324899899,-8.27027876561258
39.3744007600644,-8.27713095183914,39.3836217359666,-8.27081927321411
39.3763794652875,-8.28255335275379,39.3841948764738,-8.27168016310553
39.3728651072861,-8.27811846407033,39.3837632899038,-8.27074871641078
39.3755802629935,-8.27968347278308,39.3837837307222,-8.26977608093279
39.3753851763379,-8.27942186566494,39.3836297816584,-8.27058296227496
39.3759836890784,-8.28088778999835,39.3853787729963,-8.27127622228264
39.3751150790159,-8.27945186836034,39.3839651584151,-8.27023910229491
39.374743406738,-8.27987022703167,39.3843338620396,-8.26973244815187
39.3764360330615,-8.2801475255177,39.3849641791092,-8.27125403199108
39.3771141723131,-8.28236623213109,39.3840341220917,-8.27103960294389
39.3745208340206,-8.27748013579879,39.3835306581704,-8.27037428677392
39.3743736039108,-8.27904789817621,39.3832148138453,-8.27045502136635
39.3751998480508,-8.27959750097772,39.3835130658518,-8.26911581337929
39.3771593129739,-8.28136059645626,39.3843543022798,-8.27073053003472
39.3763273293515,-8.28132498454641,39.3844870401411,-8.2701523680867
39.3738090524738,-8.27929541466705,39.3843547560807,-8.27086863474947
39.3757817648521,-8.28078371561107,39.3833960723843,-8.26970726338302
39.3759324536352,-8.28084922406221,39.3849134933739,-8.27183148277977
39.3746895972052,-8.27967844996217,39.3850222661245,-8.27060229808038
