Time,Z,Vz
75.6500000000021,369.37867346629,-3.83000259705384
75.6600000000021,369.289325296976,-3.85971223755309
75.6600000000021,369.289325296976,-3.85971223755309
75.6700000000021,369.245021255726,-3.86339829946489
75.6800000000021,369.166952200669,-3.88626790929092
75.6800000000021,369.166952200669,-3.88626790929092
75.6900000000021,369.024371645111,-3.94660967922563
75.7000000000021,368.877255394401,-4.00886258978005
75.7000000000021,368.877255394401,-4.00886258978005
75.7100000000021,368.808539931839,-4.02568550267803
75.7200000000021,368.676815865371,-4.07844322706308
75.7200000000021,368.676815865371,-4.07844322706308
75.7300000000021,368.600156522718,-4.09924867234331
75.7400000000021,368.559389763703,-4.09942544790498
75.7400000000021,368.559389763703,-4.09942544790498
75.7500000000021,368.509429797017,-4.10468224124084
75.7600000000021,368.468167607525,-4.10475659990777
75.7600000000021,368.468167607525,-4.10475659990777
75.7700000000021,368.386023948021,-4.1286409488436
75.7800000000021,368.341683202482,-4.13085331247444
75.7800000000021,368.341683202482,-4.13085331247444
75.7900000000021,368.180800248201,-4.1996117051433
75.8000000000021,368.188574758953,-4.17140157892276
75.8000000000021,368.188574758953,-4.17140157892276
75.810000000002,368.124115879449,-4.18490376900075
75.8200000000021,368.100483440293,-4.17447472140051
75.8200000000021,368.100483440293,-4.17447472140051
75.8300000000021,368.086565989545,-4.15857297035564
75.840000000002,368.016904287728,-4.17493419646377
75.840000000002,368.016904287728,-4.17493419646377
75.850000000002,368.004067755006,-4.15833143070789
75.860000000002,367.928398890091,-4.17788739642695
75.860000000002,367.928398890091,-4.17788739642695
75.8700000000021,367.941475853794,-4.14652092817965
75.880000000002,367.920907951165,-4.13468934097668
75.880000000002,367.920907951165,-4.13468934097668
75.890000000002,367.834210854519,-4.16102736504437
75.900000000002,367.736122628172,-4.19365529946791
75.900000000002,367.736122628172,-4.19365529946791
75.910000000002,367.706242215653,-4.18671715965773
75.920000000002,367.654534917428,-4.19234345260204
75.920000000002,367.654534917428,-4.19234345260204
75.930000000002,367.6327226927,-4.18095420017213
75.940000000002,367.499020422959,-4.23460129129874
75.940000000002,367.499020422959,-4.23460129129874
75.950000000002,367.36934816359,-4.28517252716543
75.960000000002,367.407453408816,-4.23852391638422
75.960000000002,367.407453408816,-4.23852391638422
75.970000000002,367.409471831275,-4.21326943861119
75.980000000002,367.379943328378,-4.20636891071287
75.980000000002,367.379943328378,-4.20636891071287
75.990000000002,367.3655933404,-4.19038609269968
76.000000000002,367.288455993479,-4.21074077484786
76.000000000002,367.288455993479,-4.21074077484786
76.010000000002,367.24545445151,-4.21149164925254
76.020000000002,367.209195671212,-4.20791276655695
76.020000000002,367.209195671212,-4.20791276655695
76.030000000002,367.179490616372,-4.20107296025772
76.040000000002,367.14910195605,-4.19430778486147
76.040000000002,367.14910195605,-4.19430778486147
76.050000000002,367.197340591972,-4.14282891362526
76.060000000002,367.140488419558,-4.15218463442943
76.060000000002,367.140488419558,-4.15218463442943
76.070000000002,367.096043360398,-4.15397565357777
76.080000000002,367.046048775883,-4.15872454460432
76.080000000002,367.046048775883,-4.15872454460432
76.090000000002,367.022373914676,-4.14831704921563
76.100000000002,367.026043373101,-4.12290307174655
76.100000000002,367.026043373101,-4.12290307174655
76.110000000002,367.026299397328,-4.09940102788807
76.120000000002,366.963352672128,-4.11209813789917
76.120000000002,366.963352672128,-4.11209813789917
76.130000000002,366.881288145379,-4.13632047390932
76.140000000002,366.78064527008,-4.17069151572738
76.140000000002,366.78064527008,-4.17069151572738
76.150000000002,366.792322551925,-4.14017978380397
76.160000000002,366.844421019687,-4.08621145380037
76.160000000002,366.844421019687,-4.08621145380037
76.170000000002,366.752568326014,-4.1158851795515
76.180000000002,366.746346558259,-4.09594776021921
76.180000000002,366.746346558259,-4.09594776021921
76.190000000002,366.694724672856,-4.10225905600522
76.200000000002,366.630706664517,-4.11590346933004
76.200000000002,366.630706664517,-4.11590346933004
76.210000000002,366.582828472233,-4.11993355861382
76.220000000002,366.496026482417,-4.14627064861684
76.220000000002,366.496026482417,-4.14627064861684
76.230000000002,366.434828299346,-4.15802809963781
76.240000000002,366.428447041561,-4.13802518286493
76.240000000002,366.428447041561,-4.13802518286493
76.250000000002,366.367865748035,-4.14897746721322
76.260000000002,366.314524514067,-4.15597922663107
76.260000000002,366.314524514067,-4.15597922663107
76.270000000002,366.241793507603,-4.17441494232297
76.280000000002,366.227732082079,-4.158875135364
76.280000000002,366.227732082079,-4.158875135364
76.290000000002,366.2248780111,-4.13667212542512
76.300000000002,366.190618694632,-4.13301000533505
76.300000000002,366.190618694632,-4.13301000533505
76.310000000002,366.256223469038,-4.07150632231565
76.320000000002,366.288476074524,-4.02953895596915
76.320000000002,366.288476074524,-4.02953895596915
76.3300000000019,366.291844211908,-4.00425188694698
76.340000000002,366.221350841074,-4.02212867161282
76.340000000002,366.221350841074,-4.02212867161282
76.350000000002,366.126666301125,-4.05407355702015
76.3600000000019,366.080691696831,-4.05736708173109
76.3600000000019,366.080691696831,-4.05736708173109
76.3700000000019,366.046819968026,-4.05357170167883
76.3800000000019,366.00885388825,-4.05237676580111
76.3800000000019,366.00885388825,-4.05237676580111
76.3900000000019,365.961622523523,-4.05646479167911
76.4000000000019,366.014618410138,-4.00295299275674
76.4000000000019,366.014618410138,-4.00295299275674
76.4100000000019,365.976475830439,-4.00237652656213
76.4200000000019,365.8762266271,-4.03708320768921
76.4200000000019,365.8762266271,-4.03708320768921
76.4300000000019,365.837185498945,-4.03632122968569
76.4400000000019,365.804763923289,-4.03166132779929
76.4400000000019,365.804763923289,-4.03166132779929
76.4500000000019,365.845720474691,-3.98497184365148
76.4600000000019,365.688454488515,-4.05348995198942
76.4600000000019,365.688454488515,-4.05348995198942
76.4700000000019,365.687355606732,-4.03101064961851
76.4800000000019,365.707650269511,-3.99639194489886
76.4800000000019,365.707650269511,-3.99639194489886
76.4900000000019,365.672976112738,-3.99384984750776
76.5000000000019,365.62541502077,-3.99853927153727
76.5000000000019,365.62541502077,-3.99853927153727
76.5100000000019,365.553010196126,-4.01755579515343
76.5200000000019,365.482884170077,-4.03513772288921
76.5200000000019,365.482884170077,-4.03513772288921
76.5300000000019,365.531242501951,-3.98392386228476
76.5400000000019,365.506218021777,-3.97553875554026
76.5400000000019,365.506218021777,-3.97553875554026
76.5500000000019,365.441613138002,-3.99012788512485
76.5600000000019,365.322708958346,-4.03654983632392
76.5600000000019,365.322708958346,-4.03654983632392
76.5700000000019,365.31484988903,-4.01800266021285
76.5800000000019,365.29686366522,-4.00568686191579
76.5800000000019,365.29686366522,-4.00568686191579
76.5900000000019,365.253187241485,-4.00792844345537
76.6000000000019,365.249730683366,-3.98708262720386
76.6000000000019,365.249730683366,-3.98708262720386
76.6100000000019,365.248352998422,-3.96565166138382
76.6200000000019,365.169728965348,-3.98851427762926
76.6200000000019,365.169728965348,-3.98851427762926
76.6300000000019,365.155206915457,-3.97416459079815
76.6400000000019,365.132518862712,-3.96482329204577
76.6400000000019,365.132518862712,-3.96482329204577
76.6500000000019,365.12125521854,-3.94865720391473
76.6600000000019,365.071779053887,-3.95479727363435
76.6600000000019,365.071779053887,-3.95479727363435
76.6700000000019,365.059161778121,-3.93976730212503
76.6800000000019,365.062967713067,-3.9151191703658
76.6800000000019,365.062967713067,-3.9151191703658
76.6900000000019,365.024606255784,-3.91489153338426
76.7000000000019,365.05096900739,-3.87729470722651
76.7000000000019,365.05096900739,-3.87729470722651
76.7100000000019,364.976408654589,-3.89839796470007
76.7200000000019,364.844293492996,-3.95260019513907
76.7200000000019,364.844293492996,-3.95260019513907
76.7300000000019,364.78483799125,-3.96460833591371
76.7400000000019,364.729048438836,-3.97400842115753
76.7400000000019,364.729048438836,-3.97400842115753
76.7500000000019,364.664511412013,-3.98847254244914
76.7600000000019,364.654876253044,-3.97152954525566
76.7600000000019,364.654876253044,-3.97152954525566
76.7700000000019,364.605205403294,-3.97714199078385
76.7800000000019,364.481446514343,-4.02607580338282
76.7800000000019,364.481446514343,-4.02607580338282
76.7900000000019,364.507614661502,-3.98772560066643
76.8000000000019,364.531498331641,-3.95113884233306
76.8000000000019,364.531498331641,-3.95113884233306
76.8100000000018,364.551398602486,-3.91705591304028
76.8200000000019,364.514584849157,-3.9156225355569
76.8200000000019,364.514584849157,-3.9156225355569
76.8300000000019,364.609399727832,-3.83842693299493
76.8400000000019,364.618931313768,-3.81106294913645
76.8400000000019,364.618931313768,-3.81106294913645
76.8500000000018,364.494548633856,-3.86116972995194
76.8600000000018,364.439078776161,-3.87119880000403
76.8600000000018,364.439078776161,-3.87119880000403
76.8700000000019,364.395973985818,-3.87409346820852
76.8800000000018,364.290899101708,-3.91261442860854
76.8800000000018,364.290899101708,-3.91261442860854
76.8900000000018,364.263001159214,-3.90656470702162
76.9000000000018,364.183271692315,-3.93055430255987
76.9000000000018,364.183271692315,-3.93055430255987
76.9100000000018,364.188807675617,-3.90466942921838
76.9200000000018,364.162696088549,-3.89691958317335
76.9200000000018,364.162696088549,-3.89691958317335
76.9300000000018,364.165737763407,-3.87303345546395
76.9400000000018,364.040338583163,-3.92293634131619
76.9400000000018,364.040338583163,-3.92293634131619
76.9500000000018,364.096620446603,-3.86815908146301
76.9600000000018,363.975382970673,-3.91597825059665
76.9600000000018,363.975382970673,-3.91597825059665
76.9700000000018,363.921207805434,-3.92436247056086
76.9800000000018,363.851181601938,-3.9421448426664
76.9800000000018,363.851181601938,-3.9421448426664
76.9900000000018,363.830920057548,-3.93137742186129
77.0000000000018,363.82201942831,-3.91369499369593
77.0000000000018,363.82201942831,-3.91369499369593
77.0100000000018,363.885815280993,-3.85477333317633
77.0200000000018,363.902210256311,-3.82318719172883
77.0200000000018,363.902210256311,-3.82318719172883
77.0300000000018,363.930683437519,-3.78490511779822
77.0400000000018,363.946224725897,-3.75466133476739
77.0400000000018,363.946224725897,-3.75466133476739
77.0500000000018,363.854094257146,-3.78646818297212
77.0600000000018,363.754226840593,-3.8220530071252
77.0600000000018,363.754226840593,-3.8220530071252
77.0700000000018,363.722575573208,-3.81862732150525
77.0800000000018,363.603989408624,-3.86576345146626
77.0800000000018,363.603989408624,-3.86576345146626
77.0900000000018,363.524198399,-3.88944655558524
77.1000000000018,363.37822468566,-3.95155708361809
77.1000000000018,363.37822468566,-3.95155708361809
77.1100000000018,363.370454138336,-3.93339139310277
77.1200000000018,363.308526218028,-3.9469512444939
77.1200000000018,363.308526218028,-3.9469512444939
77.1300000000018,363.24329275083,-3.96183435827834
77.1400000000018,363.188941661597,-3.97034607357019
77.1400000000018,363.188941661597,-3.97034607357019
77.1500000000018,363.279037101812,-3.89556405721093
77.1600000000018,363.31393586058,-3.85307629364823
77.1600000000018,363.31393586058,-3.85307629364823
77.1700000000018,363.242383729662,-3.87235517213815
77.1800000000018,363.167796439488,-3.89313198268948
77.1800000000018,363.167796439488,-3.89313198268948
77.1900000000018,363.102591511085,-3.90852504064734
77.2000000000018,363.02537062946,-3.93054435340279
77.2000000000018,363.02537062946,-3.93054435340279
77.2100000000018,363.021008155378,-3.91059234709016
77.2200000000018,362.957113518948,-3.92505291043669
77.2200000000018,362.957113518948,-3.92505291043669
77.2300000000018,362.907583787895,-3.93127946004063
77.2400000000018,362.903710019832,-3.91111285437872
77.2400000000018,362.903710019832,-3.91111285437872
77.2500000000018,362.968849855504,-3.8512210307983
77.2600000000018,362.866803613573,-3.88826379178125
77.2600000000018,362.866803613573,-3.88826379178125
77.2700000000018,362.825983253272,-3.88938896614889
77.2800000000018,362.777736085043,-3.89480506737538
77.2800000000018,362.777736085043,-3.89480506737538
77.2900000000018,362.792721037952,-3.86396535315067
77.3000000000018,362.814535509243,-3.82957038010897
77.3000000000018,362.814535509243,-3.82957038010897
77.3100000000018,362.707394843056,-3.8696106400117
77.3200000000018,362.665137424622,-3.87195875416656
77.3200000000018,362.665137424622,-3.87195875416656
77.3300000000017,362.647194564982,-3.85989816958543
77.3400000000018,362.594753858176,-3.86810631182141
77.3400000000018,362.594753858176,-3.86810631182141
77.3500000000018,362.656736771509,-3.81085246627559
77.3600000000017,362.629100903929,-3.80474368866283
77.3600000000017,362.629100903929,-3.80474368866283
77.3700000000017,362.591896880026,-3.8043261744628
77.3800000000017,362.619364374512,-3.76666083816028
77.3800000000017,362.619364374512,-3.76666083816028
77.3900000000017,362.616321765315,-3.74703233258846
77.4000000000017,362.595958112387,-3.73758766673103
77.4000000000017,362.595958112387,-3.73758766673103
77.4100000000017,362.638029332167,-3.69185376312798
77.4200000000017,362.636836874941,-3.67165875930519
77.4200000000017,362.636836874941,-3.67165875930519
77.4300000000017,362.595371409602,-3.67446436604177
77.4400000000017,362.500704619848,-3.70832753743317
77.4400000000017,362.500704619848,-3.70832753743317
77.4500000000017,362.423020869274,-3.73183402720391
77.4600000000017,362.317822031975,-3.7713742487186
77.4600000000017,362.317822031975,-3.7713742487186
77.4700000000017,362.226389037789,-3.8028865662952
77.4800000000017,362.215240763039,-3.78786076598252
77.4800000000017,362.215240763039,-3.78786076598252
77.4900000000017,362.155317819737,-3.80094150180518
77.5000000000017,362.099062115922,-3.81154291414568
77.5000000000017,362.099062115922,-3.81154291414568
77.5100000000017,362.019969201759,-3.83542336236724
77.5200000000017,361.908127438385,-3.87835322979157
77.5200000000017,361.908127438385,-3.87835322979157
77.5300000000017,361.820805099131,-3.90695191780867
77.5400000000017,361.831269393809,-3.87907607275095
77.5400000000017,361.831269393809,-3.87907607275095
77.5500000000017,361.732471889733,-3.91393556905407
77.5600000000017,361.686007550637,-3.9183669363298
77.5600000000017,361.686007550637,-3.9183669363298
77.5700000000017,361.727364205208,-3.87186085911522
77.5800000000017,361.640978191369,-3.89944829790397
77.5800000000017,361.640978191369,-3.89944829790397
77.5900000000017,361.624187268256,-3.88712612289908
77.6000000000017,361.623922384695,-3.86497977046785
77.6000000000017,361.623922384695,-3.86497977046785
77.6100000000017,361.604509957444,-3.85444428311745
77.6200000000017,361.524234074674,-3.87874494153437
77.6200000000017,361.524234074674,-3.87874494153437
77.6300000000017,361.460546099939,-3.89318690828175
77.6400000000017,361.328463787807,-3.94733136853595
77.6400000000017,361.328463787807,-3.94733136853595
77.6500000000017,361.25493088632,-3.96713567233867
77.6600000000017,361.268226264991,-3.9368464713417
77.6600000000017,361.268226264991,-3.9368464713417
77.6700000000017,361.225025191618,-3.93948960519875
77.6800000000017,361.199105055005,-3.93178191333968
77.6800000000017,361.199105055005,-3.93178191333968
77.6900000000017,361.149491288188,-3.9382251749665
77.7000000000017,361.068057328476,-3.96279250204805
77.7000000000017,361.068057328476,-3.96279250204805
77.7100000000017,361.034931333707,-3.95954491677951
77.7200000000017,361.004730478737,-3.95411286722669
77.7200000000017,361.004730478737,-3.95411286722669
77.7300000000017,360.938637450371,-3.9699392719342
77.7400000000017,360.864094072598,-3.99025104913318
77.7400000000017,360.864094072598,-3.99025104913318
77.7500000000017,360.849990136447,-3.97541973000806
77.7600000000017,360.766066678782,-4.0011353277365
77.7600000000017,360.766066678782,-4.0011353277365
77.7700000000017,360.800961330201,-3.95810045067169
77.7800000000017,360.692476496334,-3.99787882955515
77.7800000000017,360.692476496334,-3.99787882955515
77.7900000000017,360.740475987234,-3.94729757171817
77.8000000000017,360.729217471928,-3.93151047893518
77.8000000000017,360.729217471928,-3.93151047893518
77.8100000000017,360.663915874716,-3.94650525181781
77.8200000000017,360.597171025241,-3.96268761376675
77.8200000000017,360.597171025241,-3.96268761376675
77.8300000000017,360.543108064994,-3.97123018119973
77.8400000000017,360.501362894648,-3.97282679524053
77.8400000000017,360.501362894648,-3.97282679524053
77.8500000000016,360.519128905665,-3.93985128200764
77.8600000000016,360.487307636841,-3.93589767637972
77.8600000000016,360.487307636841,-3.93589767637972
77.8700000000017,360.555222105385,-3.87424688197195
77.8800000000016,360.559780579718,-3.84938828028651
77.8800000000016,360.559780579718,-3.84938828028651
77.8900000000016,360.435906092006,-3.8989126210295
77.9000000000016,360.356261659158,-3.92260410798424
77.9000000000016,360.356261659158,-3.92260410798424
77.9100000000016,360.31606910538,-3.92379917828973
77.9200000000016,360.257868282808,-3.93466396149289
77.9200000000016,360.257868282808,-3.93466396149289
77.9300000000016,360.194501203988,-3.94845166413578
77.9400000000016,360.196537483618,-3.92441451944966
77.9400000000016,360.196537483618,-3.92441451944966
77.9500000000016,360.184655826832,-3.90883396712908
77.9600000000016,360.169804490815,-3.89533984694569
77.9600000000016,360.169804490815,-3.89533984694569
77.9700000000016,360.19256526471,-3.85950369406953
77.9800000000016,360.11102041534,-3.88473819135847
77.9800000000016,360.11102041534,-3.88473819135847
77.9900000000016,360.065462449762,-3.88876668450481
78.0000000000016,359.94924194941,-3.93341638451533
78.0000000000016,359.94924194941,-3.93341638451533
78.0100000000016,359.933365181224,-3.91980524426124
78.0200000000016,359.925201347138,-3.90232885500494
78.0200000000016,359.925201347138,-3.90232885500494
78.0300000000016,359.931571685713,-3.87685592261746
78.0400000000016,359.823539883297,-3.91685651192565
78.0400000000016,359.823539883297,-3.91685651192565
78.0500000000016,359.773374384736,-3.92334998415714
78.0600000000016,359.747750107221,-3.91585679658217
78.0600000000016,359.747750107221,-3.91585679658217
78.0700000000016,359.663204415734,-3.94262991728796
78.0800000000016,359.692193197726,-3.9032180757081
78.0800000000016,359.692193197726,-3.9032180757081
78.0900000000016,359.574464475038,-3.94887900659389
78.1000000000016,359.565914591117,-3.9310870291652
78.1000000000016,359.565914591117,-3.9310870291652
78.1100000000016,359.471573018282,-3.96322931235317
78.1200000000016,359.395973185673,-3.98442643393096
78.1200000000016,359.395973185673,-3.98442643393096
78.1300000000016,359.368509476338,-3.97771486052826
78.1400000000016,359.292755267053,-3.99834953700819
78.1400000000016,359.292755267053,-3.99834953700819
78.1500000000016,359.19298497418,-4.03287661159636
78.1600000000016,359.147318702999,-4.03618294231941
78.1600000000016,359.147318702999,-4.03618294231941
78.1700000000016,359.154238096272,-4.00917571829426
78.1800000000016,359.081955094434,-4.02818098032923
78.1800000000016,359.081955094434,-4.02818098032923
78.1900000000016,359.033074718317,-4.03329529513156
78.2000000000016,358.971729768026,-4.04585329052807
78.2000000000016,358.971729768026,-4.04585329052807
78.2100000000016,358.871864652191,-4.08036335644478
78.2200000000016,358.808507729317,-4.09367042814442
78.2200000000016,358.808507729317,-4.09367042814442
78.2300000000016,358.859852093106,-4.04032774294728
78.2400000000016,358.756811232748,-4.0764918721874
78.2400000000016,358.756811232748,-4.0764918721874
78.2500000000016,358.767825408332,-4.04703137583678
78.2600000000016,358.724175407225,-4.04894593021698
